CountOfMunicipality,CountOfnumbered,AvgOfInter_Gov_Rev,AvgOfTax_Rev,AvgOfTotal_Revenue,AvgOfTOTAL_Trans_to_Genl_Fund,AvgOfOther_Financing_Sources,AvgOfEGL,AvgOfTotal_Expenditures,AvgOfTOTAL_Trans_from_Genl_Fund,AvgOfOther_Financing_Uses,AvgOfEducation,AvgOfTotal_Fund_Bal,avgdebt,AvgOfDebt_Service,AvgOfADM 2016-17,AvgOfNCE 2016-17,AvgOfTANF17 Recipients,AvgOfTFA17 Recipients,AvgOfLABOR FORCE,AvgOfUNEMPLOYED,AvgOfCurr_Year_Adjusted_Taxes_Collectible,AvgOfCurr_Year_Taxes_Collected,AvgOfTotal_Adjusted_Taxes_Collectible,AvgOfTotal_Taxes_Collected,AvgOf2017 Population,TotalPop
72,72,3614993.0694,15194287.3333,19432997.2083,68096.0694,588638.1806,824959837.4781,18638098.9444,675754.4444,1040415.3750,13566034.0972,3331259.1667,8034249.0059,867462.5278,6.8439249999999970e+02,12295657.8889,9.8194444444444446e+00,1.0534722222222221e+01,2.8489027777777778e+03,1.1284722222222223e+02,15086863.4583,14896779.5139,15496467.2500,15066962.2778,4.9961250000000000e+03,3.5972100000000000e+05
