CountOfMunicipality,CountOfnumbered,AvgOfInter_Gov_Rev,AvgOfTax_Rev,AvgOfTotal_Revenue,AvgOfTOTAL_Trans_to_Genl_Fund,AvgOfOther_Financing_Sources,AvgOfEGL,AvgOfTotal_Expenditures,AvgOfTOTAL_Trans_from_Genl_Fund,AvgOfOther_Financing_Uses,AvgOfEducation,AvgOfTotal_Fund_Bal,avgdebt,AvgOfDebt_Service,AvgOfADM 2016-17,AvgOfNCE 2016-17,AvgOfTANF17 Recipients,AvgOfTFA17 Recipients,AvgOfLABOR FORCE,AvgOfUNEMPLOYED,AvgOfCurr_Year_Adjusted_Taxes_Collectible,AvgOfCurr_Year_Taxes_Collected,AvgOfTotal_Adjusted_Taxes_Collectible,AvgOfTotal_Taxes_Collected,AvgOf2017 Population,TotalPop
169,169,23224671.5207,62377015.5207,89049346.4911,404604.3609,2087090.8935,3205073627.0114,86615481.1243,2624351.4083,3880290.2722,53486784.6627,10182923.1361,53371737.5917,6835101.7101,3.0449888165680482e+03,50437380.8343,1.8037278106508876e+02,1.7946745562130178e+02,1.1352698224852071e+04,5.3097041420118342e+02,62246780.9290,61381829.7337,64228800.6864,62011349.8107,2.1231857988165681e+04,3.5881840000000000e+06
