"Town","FIPS","Year","Measure Type","Variable","Value"
"East Hampton","0900722490","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",6.11
"East Hartford","0900322630","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",22.97
"East Haven","0900922910","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",14.38
"East Lyme","0901123400","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",8.28
"East Windsor","0900324800","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",27.76
"Eastford","0901521860","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.52
"Easton","0900123890","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",3.19
"Ellington","0901325360","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",9.38
"Enfield","0900325990","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",20.02
"Essex","0900726270","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",15.48
"Fairfield","0900126620","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.47
"Farmington","0900327600","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",21.16
"Franklin","0901129910","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",18.38
"Glastonbury","0900331240","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.04
"Goshen","0900532290","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",3.6
"Granby","0900332640","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",4.86
"Greenwich","0900133620","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.68
"Griswold","0901133900","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",8.63
"Groton","0901134250","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",34.15
"Guilford","0900934950","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",7.38
"Haddam","0900735230","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",4.19
"Hamden","0900935650","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",13.64
"Hampton","0901536000","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",2.44
"Hartford","0900337070","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",36.55
"Hartland","0900337140","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",0.37
"Harwinton","0900537280","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",2.69
"Hebron","0901337910","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",2.85
"Kent","0900540290","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",9.81
"Killingly","0901540500","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",27.74
"Killingworth","0900740710","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",2.4
"Lebanon","0901142390","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",2.93
"Ledyard","0901142600","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",7.02
"Lisbon","0901143230","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.51
"Litchfield","0900543370","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",11.5
"Lyme","0901144210","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",0.9
"Madison","0900944560","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.15
"Manchester","0900344700","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",32.05
"Mansfield","0901344910","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",7.03
"Marlborough","0900345820","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",6.16
"Meriden","0900946520","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",19.38
"Middlebury","0900946940","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",14.72
"Middlefield","0900747080","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",11.15
"Middletown","0900747360","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",17.37
"Milford","0900947535","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",16.44
"Monroe","0900148620","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",6.62
"Montville","0901148900","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.7
"Morris","0900549460","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",3.44
"Naugatuck","0900949950","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.32
"New Britain","0900350440","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",15.14
"New Canaan","0900150580","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.61
"New Fairfield","0900150860","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",2.09
"New Hartford","0900551350","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",8
"New Haven","0900952070","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",27.57
"New London","0901152350","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",30.43
"New Milford","0900552630","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.8
"Newington","0900352140","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",19.02
"Newtown","0900152980","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",8.61
"Norfolk","0900553470","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",4.76
"North Branford","0900953890","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",11.38
"North Canaan","0900554030","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",20.63
"North Haven","0900954870","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",23.19
"North Stonington","0901155500","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.24
"Norwalk","0900156060","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",25.06
"Norwich","0901156270","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",18.69
"Old Lyme","0901157040","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",4.62
"Old Saybrook","0900757320","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",14.41
"Orange","0900957600","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",24.93
"Oxford","0900958300","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",6.03
"Plainfield","0901559980","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",16.55
"Plainville","0900360120","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",20.88
"Plymouth","0900560750","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",8.74
"Pomfret","0901561030","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",8.86
"Portland","0900761800","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.44
"Preston","0901162150","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.14
"Prospect","0900962290","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",7.32
"Putnam","0901562710","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",24.23
"Redding","0900163480","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",3.96
"Ridgefield","0900163970","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.72
"Rocky Hill","0900365370","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",28.12
"Roxbury","0900565930","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",0.69
"Salem","0901166210","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",6.04
"Salisbury","0900566420","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.35
"Scotland","0901567400","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",2.12
"Seymour","0900967610","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.19
"Sharon","0900567960","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",3.36
"Shelton","0900168170","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",16.81
"Sherman","0900168310","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",0.64
"Simsbury","0900368940","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.05
"Somers","0901369220","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.13
"South Windsor","0900371390","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",16.51
"Southbury","0900969640","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",14.34
"Southington","0900370550","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.02
"Sprague","0901171670","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.48
"Stafford","0901372090","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.24
"Stamford","0900173070","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",25.91
"Sterling","0901573420","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",7.48
"Stonington","0901173770","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",17.27
"Stratford","0900174190","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",17.65
"Suffield","0900374540","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",9.16
"Thomaston","0900575730","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",13.38
"Thompson","0901575870","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.52
"Tolland","0901376290","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.67
"Torrington","0900576570","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",18.09
"Trumbull","0900177200","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",14.09
"Union","0901377830","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",3.85
"Vernon","0901378250","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",14.84
"Voluntown","0901178600","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",4.06
"Wallingford","0900978740","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",24.64
"Warren","0900579510","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",3.19
"Washington","0900579720","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",3.91
"Waterbury","0900980070","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",23.89
"Waterford","0901180280","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",7.49
"Watertown","0900580490","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.48
"West Hartford","0900382590","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",14.71
"West Haven","0900982870","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",16.13
"Westbrook","0900781680","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",16.11
"Weston","0900183430","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",0.82
"Westport","0900183500","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",14.63
"Wethersfield","0900384900","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",11.03
"Willington","0901385950","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",12.88
"Wilton","0900186370","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",9.32
"Winchester","0900586440","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",11.56
"Windham","0901586790","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",18.76
"Windsor","0900387000","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",22.35
"Windsor Locks","0900387070","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",24.5
"Wolcott","0900987560","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",8.49
"Woodbridge","0900987700","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",6.79
"Woodbury","0900587910","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",9
"Woodstock","0901588190","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",5.64
"Andover","0901301080","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",74.89
"Ansonia","0900901220","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",51.44
"Ashford","0901501430","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",60.58
"Avon","0900302060","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",154.79
"Barkhamsted","0900502760","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",93.53
"Beacon Falls","0900903250","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",78.03
"Berlin","0900304300","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",108.3
"Bethany","0900904580","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",116.05
"Bethel","0900104720","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",109.17
"Bethlehem","0900504930","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",103.65
"Bloomfield","0900305910","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",82.88
"Bolton","0901306260","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",81.85
"Bozrah","0901106820","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",98.31
"Branford","0900907310","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",107.36
"Bridgeport","0900108070","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",36.71
"Bridgewater","0900508210","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",177.32
"Bristol","0900308490","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",64.51
"Brookfield","0900108980","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",132.67
"Brooklyn","0901509190","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",56.73
"Burlington","0900310100","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",91.69
"Canaan","0900510940","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",160.01
"Canterbury","0901512130","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",57.5
"Canton","0900312270","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",99.17
"Chaplin","0901513810","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",59.96
"Cheshire","0900914160","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",99.95
"Chester","0900714300","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",116.35
"Clinton","0900715350","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",92.73
"Colchester","0901115910","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",69.46
"Colebrook","0900516050","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",94.06
"Columbia","0901316400","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",87.7
"Cornwall","0900517240","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",220.11
"Coventry","0901317800","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",64.78
"Cromwell","0900718080","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",90.43
"Danbury","0900118500","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",91.87
"Darien","0900118850","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",362.44
"Deep River","0900719130","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",101.94
"Derby","0900919550","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",56.69
"Durham","0900720810","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",85.41
"East Granby","0900322070","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",111.8
"East Haddam","0900722280","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",93.48
"East Hampton","0900722490","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",74.85
"East Hartford","0900322630","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",60.8
"East Haven","0900922910","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",56.95
"East Lyme","0901123400","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",93.04
"East Windsor","0900324800","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",84.67
"Eastford","0901521860","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",74.95
"Easton","0900123890","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",215.03
"Ellington","0901325360","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",66.06
"Enfield","0900325990","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",65.49
"Essex","0900726270","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",160.78
"Fairfield","0900126620","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",173.12
"Farmington","0900327600","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",140.98
"Franklin","0901129910","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",99.64
"Glastonbury","0900331240","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",116.38
"Goshen","0900532290","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",149.21
"Granby","0900332640","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",88.75
"Greenwich","0900133620","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",413.37
"Griswold","0901133900","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",55.62
"Groton","0901134250","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",93.78
"Guilford","0900934950","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",127.29
"Haddam","0900735230","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",97.55
"Hamden","0900935650","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",60.66
"Hampton","0901536000","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",62.01
"Hartford","0900337070","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",44.68
"Hartland","0900337140","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",85.15
"Harwinton","0900537280","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",90.66
"Hebron","0901337910","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",80.68
"Kent","0900540290","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",172.54
"Killingly","0901540500","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",63.1
"Killingworth","0900740710","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",106.76
"Lebanon","0901142390","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",70.09
"Ledyard","0901142600","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",71.22
"Lisbon","0901143230","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",69.64
"Litchfield","0900543370","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",114.64
"Lyme","0901144210","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",239.19
"Madison","0900944560","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",141.74
"Manchester","0900344700","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",70.55
"Mansfield","0901344910","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",34.3
"Marlborough","0900345820","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",88.16
"Meriden","0900946520","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",51.71
"Middlebury","0900946940","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",132.03
"Middlefield","0900747080","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",99.3
"Middletown","0900747360","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",73.91
"Milford","0900947535","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",100.12
"Monroe","0900148620","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",121.01
"Montville","0901148900","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",63.92
"Morris","0900549460","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",124.21
"Naugatuck","0900949950","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",51.46
"New Britain","0900350440","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",33.96
"New Canaan","0900150580","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",363.07
"New Fairfield","0900150860","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",107.27
"New Hartford","0900551350","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",93.43
"New Haven","0900952070","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",39.13
"New London","0901152350","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",50.82
"New Milford","0900552630","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",98.82
"Newington","0900352140","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",79.98
"Newtown","0900152980","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",133.65
"Norfolk","0900553470","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",155.91
"North Branford","0900953890","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",83.17
"North Canaan","0900554030","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",88.87
"North Haven","0900954870","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",118.13
"North Stonington","0901155500","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",87.6
"Norwalk","0900156060","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",140.31
"Norwich","0901156270","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",51.91
"Old Lyme","0901157040","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",161.72
"Old Saybrook","0900757320","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",173.77
"Orange","0900957600","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",136.48
"Oxford","0900958300","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",86.92
"Plainfield","0901559980","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",51.65
"Plainville","0900360120","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",71.21
"Plymouth","0900560750","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",59.7
"Pomfret","0901561030","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",72.65
"Portland","0900761800","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",80.32
"Preston","0901162150","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",69.87
"Prospect","0900962290","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",74.13
"Putnam","0901562710","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",58.91
"Redding","0900163480","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",208.73
"Ridgefield","0900163970","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",215.95
"Rocky Hill","0900365370","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",100.5
"Roxbury","0900565930","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",250.07
"Salem","0901166210","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",82.87
"Salisbury","0900566420","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",194.82
"Scotland","0901567400","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",66.9
"Seymour","0900967610","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",73.16
"Sharon","0900567960","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",164.52
"Shelton","0900168170","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",116.73
"Sherman","0900168310","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",147.61
"Simsbury","0900368940","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",114.03
"Somers","0901369220","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",73.07
"South Windsor","0900371390","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",94.78
"Southbury","0900969640","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",140.27
"Southington","0900370550","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",85.87
"Sprague","0901171670","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",62.37
"Stafford","0901372090","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",56.85
"Stamford","0900173070","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",173.06
"Sterling","0901573420","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",59.74
"Stonington","0901173770","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",125.96
"Stratford","0900174190","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",87.64
"Suffield","0900374540","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",84.1
"Thomaston","0900575730","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",76.42
"Thompson","0901575870","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",56.16
"Tolland","0901376290","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",73.95
"Torrington","0900576570","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",61.17
