"Town","FIPS","Year","Measure Type","Variable","Value"
"Andover","0901301080","SFY 2008-2009","Number","Gross Industrial Grand List",902600
"Andover","0901301080","SFY 2008-2009","Number","Gross Residential Grand List",228159450
"Andover","0901301080","SFY 2008-2009","Number","Net Grand List",272966484
"Andover","0901301080","SFY 2008-2009","Number","Total Gross Grand List",268269160
"Andover","0901301080","SFY 2008-2009","Percent","Commercial and Industrial Share of Total Net Grand List",2.2
"Andover","0901301080","SFY 2008-2009","Percent","Equalized Net Grand List per Capita as Percent of State Average",77.37
"Andover","0901301080","SFY 2009-2010","Mill Rate","Actual Mill Rate",27.6
"Andover","0901301080","SFY 2009-2010","Mill Rate","Equalized Mill Rate",20.04
"Andover","0901301080","SFY 2009-2010","Number","Equalized Net Grand List",376368493.96
"Andover","0901301080","SFY 2009-2010","Number","Equalized Net Grand List per Capita",113879
"Andover","0901301080","SFY 2009-2010","Number","Gross Commercial Grand List",4602800
"Andover","0901301080","SFY 2009-2010","Number","Gross Industrial Grand List",943000
"Andover","0901301080","SFY 2009-2010","Number","Gross Residential Grand List",231403370
"Andover","0901301080","SFY 2009-2010","Number","Net Grand List",273376069
"Andover","0901301080","SFY 2009-2010","Number","Total Gross Grand List",269154020
"Andover","0901301080","SFY 2009-2010","Percent","Commercial and Industrial Share of Total Net Grand List",2.03
"Andover","0901301080","SFY 2009-2010","Percent","Equalized Net Grand List per Capita as Percent of State Average",74.43
"Andover","0901301080","SFY 2010-2011","Mill Rate","Actual Mill Rate",27.6
"Andover","0901301080","SFY 2010-2011","Mill Rate","Equalized Mill Rate",20.17
"Andover","0901301080","SFY 2010-2011","Number","Equalized Net Grand List",377034535.97
"Andover","0901301080","SFY 2010-2011","Number","Equalized Net Grand List per Capita",114322
"Andover","0901301080","SFY 2010-2011","Number","Gross Commercial Grand List",4668200
"Andover","0901301080","SFY 2010-2011","Number","Gross Industrial Grand List",1141200
"Andover","0901301080","SFY 2010-2011","Number","Gross Residential Grand List",233468250
"Andover","0901301080","SFY 2010-2011","Number","Net Grand List",275407242
"Andover","0901301080","SFY 2010-2011","Number","Total Gross Grand List",276944250
"Andover","0901301080","SFY 2010-2011","Percent","Commercial and Industrial Share of Total Net Grand List",2.11
"Andover","0901301080","SFY 2010-2011","Percent","Equalized Net Grand List per Capita as Percent of State Average",76.2
"Andover","0901301080","SFY 2011-2012","Mill Rate","Actual Mill Rate",27.6
"Andover","0901301080","SFY 2011-2012","Mill Rate","Equalized Mill Rate",20.4
"Andover","0901301080","SFY 2011-2012","Number","Equalized Net Grand List",375282777.61
"Andover","0901301080","SFY 2011-2012","Number","Equalized Net Grand List per Capita",114695
"Andover","0901301080","SFY 2011-2012","Number","Gross Commercial Grand List",4650100
"Andover","0901301080","SFY 2011-2012","Number","Gross Industrial Grand List",1141200
"Andover","0901301080","SFY 2011-2012","Number","Gross Residential Grand List",235180430
"Andover","0901301080","SFY 2011-2012","Number","Net Grand List",277779008
"Andover","0901301080","SFY 2011-2012","Number","Total Gross Grand List",279528100
"Andover","0901301080","SFY 2011-2012","Percent","Commercial and Industrial Share of Total Net Grand List",2.08
"Andover","0901301080","SFY 2011-2012","Percent","Equalized Net Grand List per Capita as Percent of State Average",79.53
"Andover","0901301080","SFY 2012-2013","Mill Rate","Actual Mill Rate",30.8
"Andover","0901301080","SFY 2012-2013","Mill Rate","Equalized Mill Rate",21.61
"Andover","0901301080","SFY 2012-2013","Number","Equalized Net Grand List",369373775.71
"Andover","0901301080","SFY 2012-2013","Number","Equalized Net Grand List per Capita",112855
"Andover","0901301080","SFY 2012-2013","Number","Gross Commercial Grand List",4696400
"Andover","0901301080","SFY 2012-2013","Number","Gross Industrial Grand List",1068300
"Andover","0901301080","SFY 2012-2013","Number","Gross Residential Grand List",214676688
"Andover","0901301080","SFY 2012-2013","Number","Net Grand List",258506273
"Andover","0901301080","SFY 2012-2013","Number","Total Gross Grand List",260346247
"Andover","0901301080","SFY 2012-2013","Percent","Commercial and Industrial Share of Total Net Grand List",2.23
"Andover","0901301080","SFY 2012-2013","Percent","Equalized Net Grand List per Capita as Percent of State Average",79.79
"Andover","0901301080","SFY 2013-2014","Mill Rate","Actual Mill Rate",30.77
"Andover","0901301080","SFY 2013-2014","Mill Rate","Equalized Mill Rate",22.24
"Andover","0901301080","SFY 2013-2014","Number","Equalized Net Grand List",359165307.38
"Andover","0901301080","SFY 2013-2014","Number","Equalized Net Grand List per Capita",109769
"Andover","0901301080","SFY 2013-2014","Number","Gross Commercial Grand List",4491500
"Andover","0901301080","SFY 2013-2014","Number","Gross Industrial Grand List",1068300
"Andover","0901301080","SFY 2013-2014","Number","Gross Residential Grand List",215588190
"Andover","0901301080","SFY 2013-2014","Number","Net Grand List",258994445
"Andover","0901301080","SFY 2013-2014","Number","Total Gross Grand List",260854905
"Andover","0901301080","SFY 2013-2014","Percent","Commercial and Industrial Share of Total Net Grand List",2.15
"Andover","0901301080","SFY 2013-2014","Percent","Equalized Net Grand List per Capita as Percent of State Average",76.34
"Andover","0901301080","SFY 2014-2015","Mill Rate","Actual Mill Rate",30.72
"Andover","0901301080","SFY 2014-2015","Mill Rate","Equalized Mill Rate",21.22
"Andover","0901301080","SFY 2014-2015","Number","Equalized Net Grand List",379287783.95
"Andover","0901301080","SFY 2014-2015","Number","Equalized Net Grand List per Capita",116275
"Andover","0901301080","SFY 2014-2015","Number","Gross Commercial Grand List",4509200
"Andover","0901301080","SFY 2014-2015","Number","Gross Industrial Grand List",1068300
"Andover","0901301080","SFY 2014-2015","Number","Gross Residential Grand List",216902490
"Andover","0901301080","SFY 2014-2015","Number","Net Grand List",260819765
"Andover","0901301080","SFY 2014-2015","Number","Total Gross Grand List",263152055
"Andover","0901301080","SFY 2014-2015","Percent","Commercial and Industrial Share of Total Net Grand List",2.14
"Andover","0901301080","SFY 2014-2015","Percent","Equalized Net Grand List per Capita as Percent of State Average",78.44
"Andover","0901301080","SFY 2015-2016","Mill Rate","Actual Mill Rate",30.72
"Andover","0901301080","SFY 2015-2016","Mill Rate","Equalized Mill Rate",22.55
"Andover","0901301080","SFY 2015-2016","Number","Equalized Net Grand List",360162930.1
"Andover","0901301080","SFY 2015-2016","Number","Equalized Net Grand List per Capita",110751
"Andover","0901301080","SFY 2015-2016","Number","Gross Commercial Grand List",4504300
"Andover","0901301080","SFY 2015-2016","Number","Gross Industrial Grand List",1068300
"Andover","0901301080","SFY 2015-2016","Number","Gross Residential Grand List",218476090
"Andover","0901301080","SFY 2015-2016","Number","Net Grand List",263133905
"Andover","0901301080","SFY 2015-2016","Number","Total Gross Grand List",265229435
"Andover","0901301080","SFY 2015-2016","Percent","Commercial and Industrial Share of Total Net Grand List",2.12
"Andover","0901301080","SFY 2015-2016","Percent","Equalized Net Grand List per Capita as Percent of State Average",73.2
"Ansonia","0900901220","SFY 2000-2001","Mill Rate","Actual Mill Rate",31.4
"Ansonia","0900901220","SFY 2000-2001","Mill Rate","Equalized Mill Rate",20.14
"Ansonia","0900901220","SFY 2000-2001","Number","Equalized Net Grand List",933397723
"Ansonia","0900901220","SFY 2000-2001","Number","Equalized Net Grand List per Capita",49256
"Ansonia","0900901220","SFY 2000-2001","Number","Gross Commercial Grand List",47691165
"Ansonia","0900901220","SFY 2000-2001","Number","Gross Industrial Grand List",15780718
"Ansonia","0900901220","SFY 2000-2001","Number","Gross Residential Grand List",420428055
"Ansonia","0900901220","SFY 2000-2001","Number","Net Grand List",606982962
"Ansonia","0900901220","SFY 2000-2001","Number","Total Gross Grand List",616688437
"Ansonia","0900901220","SFY 2000-2001","Percent","Commercial and Industrial Share of Total Net Grand List",10.46
"Ansonia","0900901220","SFY 2000-2001","Percent","Equalized Net Grand List per Capita as Percent of State Average",52.75
"Ansonia","0900901220","SFY 2001-2002","Mill Rate","Actual Mill Rate",32.4
"Ansonia","0900901220","SFY 2001-2002","Mill Rate","Equalized Mill Rate",19.63
"Ansonia","0900901220","SFY 2001-2002","Number","Equalized Net Grand List",1003575399
"Ansonia","0900901220","SFY 2001-2002","Number","Equalized Net Grand List per Capita",53555
"Ansonia","0900901220","SFY 2001-2002","Number","Gross Commercial Grand List",47713965
"Ansonia","0900901220","SFY 2001-2002","Number","Gross Industrial Grand List",16031558
"Ansonia","0900901220","SFY 2001-2002","Number","Gross Residential Grand List",424066416
"Ansonia","0900901220","SFY 2001-2002","Number","Net Grand List",607196404
"Ansonia","0900901220","SFY 2001-2002","Number","Total Gross Grand List",627836155
"Ansonia","0900901220","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",10.5
"Ansonia","0900901220","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",51.44
"Ansonia","0900901220","SFY 2002-2003","Mill Rate","Actual Mill Rate",36.3
"Ansonia","0900901220","SFY 2002-2003","Mill Rate","Equalized Mill Rate",19.47
"Ansonia","0900901220","SFY 2002-2003","Number","Equalized Net Grand List",1140845533.55
"Ansonia","0900901220","SFY 2002-2003","Number","Equalized Net Grand List per Capita",60625
"Ansonia","0900901220","SFY 2002-2003","Number","Gross Commercial Grand List",46641795
"Ansonia","0900901220","SFY 2002-2003","Number","Gross Industrial Grand List",15556938
"Ansonia","0900901220","SFY 2002-2003","Number","Gross Residential Grand List",428601186
"Ansonia","0900901220","SFY 2002-2003","Number","Net Grand List",610961896
"Ansonia","0900901220","SFY 2002-2003","Number","Total Gross Grand List",628285322
"Ansonia","0900901220","SFY 2002-2003","Percent","Commercial and Industrial Share of Total Net Grand List",10.18
"Ansonia","0900901220","SFY 2002-2003","Percent","Equalized Net Grand List per Capita as Percent of State Average",53.84
"Ansonia","0900901220","SFY 2003-2004","Mill Rate","Actual Mill Rate",29.4
"Ansonia","0900901220","SFY 2003-2004","Mill Rate","Equalized Mill Rate",20.25
"Ansonia","0900901220","SFY 2003-2004","Number","Equalized Net Grand List",1127906908.57
"Ansonia","0900901220","SFY 2003-2004","Number","Equalized Net Grand List per Capita",59738
"Ansonia","0900901220","SFY 2003-2004","Number","Gross Commercial Grand List",54009100
"Ansonia","0900901220","SFY 2003-2004","Number","Gross Industrial Grand List",13938600
"Ansonia","0900901220","SFY 2003-2004","Number","Gross Residential Grand List",595424800
"Ansonia","0900901220","SFY 2003-2004","Number","Net Grand List",779016240
"Ansonia","0900901220","SFY 2003-2004","Number","Total Gross Grand List",796647377
"Ansonia","0900901220","SFY 2003-2004","Percent","Commercial and Industrial Share of Total Net Grand List",8.72
"Ansonia","0900901220","SFY 2003-2004","Percent","Equalized Net Grand List per Capita as Percent of State Average",47.15
"Ansonia","0900901220","SFY 2004-2005","Mill Rate","Actual Mill Rate",30.27
"Ansonia","0900901220","SFY 2004-2005","Mill Rate","Equalized Mill Rate",16.14
"Ansonia","0900901220","SFY 2004-2005","Number","Equalized Net Grand List",1468210137.05
"Ansonia","0900901220","SFY 2004-2005","Number","Equalized Net Grand List per Capita",78330
"Ansonia","0900901220","SFY 2004-2005","Number","Gross Commercial Grand List",55269000
"Ansonia","0900901220","SFY 2004-2005","Number","Gross Industrial Grand List",14666900
"Ansonia","0900901220","SFY 2004-2005","Number","Gross Residential Grand List",596432000
"Ansonia","0900901220","SFY 2004-2005","Number","Net Grand List",779778130
"Ansonia","0900901220","SFY 2004-2005","Number","Total Gross Grand List",794852643
"Ansonia","0900901220","SFY 2004-2005","Percent","Commercial and Industrial Share of Total Net Grand List",8.97
"Ansonia","0900901220","SFY 2004-2005","Percent","Equalized Net Grand List per Capita as Percent of State Average",56.08
"Ansonia","0900901220","SFY 2005-2006","Mill Rate","Actual Mill Rate",30.86
"Ansonia","0900901220","SFY 2005-2006","Mill Rate","Equalized Mill Rate",15.4
"Ansonia","0900901220","SFY 2005-2006","Number","Equalized Net Grand List",1601884953.17
"Ansonia","0900901220","SFY 2005-2006","Number","Equalized Net Grand List per Capita",85892
"Ansonia","0900901220","SFY 2005-2006","Number","Gross Commercial Grand List",55535800
"Ansonia","0900901220","SFY 2005-2006","Number","Gross Industrial Grand List",14690600
"Ansonia","0900901220","SFY 2005-2006","Number","Gross Residential Grand List",599832100
"Ansonia","0900901220","SFY 2005-2006","Number","Net Grand List",791977831
"Ansonia","0900901220","SFY 2005-2006","Number","Total Gross Grand List",773171764
"Ansonia","0900901220","SFY 2005-2006","Percent","Commercial and Industrial Share of Total Net Grand List",8.87
"Ansonia","0900901220","SFY 2005-2006","Percent","Equalized Net Grand List per Capita as Percent of State Average",53.82
"Ansonia","0900901220","SFY 2006-2007","Mill Rate","Actual Mill Rate",32.3
"Ansonia","0900901220","SFY 2006-2007","Mill Rate","Equalized Mill Rate",14.98
"Ansonia","0900901220","SFY 2006-2007","Number","Equalized Net Grand List",1738906846.99
"Ansonia","0900901220","SFY 2006-2007","Number","Equalized Net Grand List per Capita",93742
"Ansonia","0900901220","SFY 2006-2007","Number","Gross Commercial Grand List",56370400
"Ansonia","0900901220","SFY 2006-2007","Number","Gross Industrial Grand List",14720100
"Ansonia","0900901220","SFY 2006-2007","Number","Gross Residential Grand List",603402000
"Ansonia","0900901220","SFY 2006-2007","Number","Net Grand List",803305236
"Ansonia","0900901220","SFY 2006-2007","Number","Total Gross Grand List",813827058
"Ansonia","0900901220","SFY 2006-2007","Percent","Commercial and Industrial Share of Total Net Grand List",8.85
"Ansonia","0900901220","SFY 2006-2007","Percent","Equalized Net Grand List per Capita as Percent of State Average",55.42
"Ansonia","0900901220","SFY 2007-2008","Mill Rate","Actual Mill Rate",32.32
"Ansonia","0900901220","SFY 2007-2008","Mill Rate","Equalized Mill Rate",14.6
"Ansonia","0900901220","SFY 2007-2008","Number","Equalized Net Grand List",1799272623.82
"Ansonia","0900901220","SFY 2007-2008","Number","Equalized Net Grand List per Capita",97242
"Ansonia","0900901220","SFY 2007-2008","Number","Gross Commercial Grand List",58767100
"Ansonia","0900901220","SFY 2007-2008","Number","Gross Industrial Grand List",14721100
"Ansonia","0900901220","SFY 2007-2008","Number","Gross Residential Grand List",605902200
"Ansonia","0900901220","SFY 2007-2008","Number","Net Grand List",810574013
"Ansonia","0900901220","SFY 2007-2008","Number","Total Gross Grand List",783494926
"Ansonia","0900901220","SFY 2007-2008","Percent","Commercial and Industrial Share of Total Net Grand List",9.07
"Ansonia","0900901220","SFY 2007-2008","Percent","Equalized Net Grand List per Capita as Percent of State Average",59.56
"Ansonia","0900901220","SFY 2008-2009","Mill Rate","Actual Mill Rate",25.25
"Ansonia","0900901220","SFY 2008-2009","Mill Rate","Equalized Mill Rate",17.57
"Ansonia","0900901220","SFY 2008-2009","Number","Equalized Net Grand List",1675945517.14
"Ansonia","0900901220","SFY 2008-2009","Number","Equalized Net Grand List per Capita",90523
"Ansonia","0900901220","SFY 2008-2009","Number","Gross Commercial Grand List",108301700
"Ansonia","0900901220","SFY 2008-2009","Number","Gross Industrial Grand List",18857000
"Ansonia","0900901220","SFY 2008-2009","Number","Gross Residential Grand List",897498100
"Ansonia","0900901220","SFY 2008-2009","Number","Net Grand List",1168865537
"Ansonia","0900901220","SFY 2008-2009","Number","Total Gross Grand List",1135736224
"Ansonia","0900901220","SFY 2008-2009","Percent","Commercial and Industrial Share of Total Net Grand List",10.88
"Ansonia","0900901220","SFY 2008-2009","Percent","Equalized Net Grand List per Capita as Percent of State Average",54.04
"Ansonia","0900901220","SFY 2009-2010","Mill Rate","Actual Mill Rate",25.25
"Ansonia","0900901220","SFY 2009-2010","Mill Rate","Equalized Mill Rate",19.16
"Ansonia","0900901220","SFY 2009-2010","Number","Equalized Net Grand List",1533969463.52
"Ansonia","0900901220","SFY 2009-2010","Number","Equalized Net Grand List per Capita",79550
"Ansonia","0900901220","SFY 2009-2010","Number","Gross Commercial Grand List",107263600
"Ansonia","0900901220","SFY 2009-2010","Number","Gross Industrial Grand List",19999100
"Ansonia","0900901220","SFY 2009-2010","Number","Gross Residential Grand List",900241500
"Ansonia","0900901220","SFY 2009-2010","Number","Net Grand List",1164802258
"Ansonia","0900901220","SFY 2009-2010","Number","Total Gross Grand List",1135898139
"Ansonia","0900901220","SFY 2009-2010","Percent","Commercial and Industrial Share of Total Net Grand List",10.93
"Ansonia","0900901220","SFY 2009-2010","Percent","Equalized Net Grand List per Capita as Percent of State Average",52
"Ansonia","0900901220","SFY 2010-2011","Mill Rate","Actual Mill Rate",25.75
"Ansonia","0900901220","SFY 2010-2011","Mill Rate","Equalized Mill Rate",20.14
"Ansonia","0900901220","SFY 2010-2011","Number","Equalized Net Grand List",1484130265.01
"Ansonia","0900901220","SFY 2010-2011","Number","Equalized Net Grand List per Capita",77222
"Ansonia","0900901220","SFY 2010-2011","Number","Gross Commercial Grand List",107695800
"Ansonia","0900901220","SFY 2010-2011","Number","Gross Industrial Grand List",19999100
"Ansonia","0900901220","SFY 2010-2011","Number","Gross Residential Grand List",905462600
"Ansonia","0900901220","SFY 2010-2011","Number","Net Grand List",1164619962
"Ansonia","0900901220","SFY 2010-2011","Number","Total Gross Grand List",1177864575
"Ansonia","0900901220","SFY 2010-2011","Percent","Commercial and Industrial Share of Total Net Grand List",10.96
"Ansonia","0900901220","SFY 2010-2011","Percent","Equalized Net Grand List per Capita as Percent of State Average",51.47
"Ansonia","0900901220","SFY 2011-2012","Mill Rate","Actual Mill Rate",26.25
"Ansonia","0900901220","SFY 2011-2012","Mill Rate","Equalized Mill Rate",21.06
"Ansonia","0900901220","SFY 2011-2012","Number","Equalized Net Grand List",1456089783.38
"Ansonia","0900901220","SFY 2011-2012","Number","Equalized Net Grand List per Capita",76004
"Ansonia","0900901220","SFY 2011-2012","Number","Gross Commercial Grand List",104242600
"Ansonia","0900901220","SFY 2011-2012","Number","Gross Industrial Grand List",19985500
"Ansonia","0900901220","SFY 2011-2012","Number","Gross Residential Grand List",906853000
"Ansonia","0900901220","SFY 2011-2012","Number","Net Grand List",1165382074
"Ansonia","0900901220","SFY 2011-2012","Number","Total Gross Grand List",1178962021
"Ansonia","0900901220","SFY 2011-2012","Percent","Commercial and Industrial Share of Total Net Grand List",10.66
"Ansonia","0900901220","SFY 2011-2012","Percent","Equalized Net Grand List per Capita as Percent of State Average",52.7
"Ansonia","0900901220","SFY 2012-2013","Mill Rate","Actual Mill Rate",27.65
"Ansonia","0900901220","SFY 2012-2013","Mill Rate","Equalized Mill Rate",23.93
"Ansonia","0900901220","SFY 2012-2013","Number","Equalized Net Grand List",1356816401.08
"Ansonia","0900901220","SFY 2012-2013","Number","Equalized Net Grand List per Capita",71336
"Ansonia","0900901220","SFY 2012-2013","Number","Gross Commercial Grand List",104086000
"Ansonia","0900901220","SFY 2012-2013","Number","Gross Industrial Grand List",20006500
"Ansonia","0900901220","SFY 2012-2013","Number","Gross Residential Grand List",909108600
"Ansonia","0900901220","SFY 2012-2013","Number","Net Grand List",1174493645
"Ansonia","0900901220","SFY 2012-2013","Number","Total Gross Grand List",1186033319
"Ansonia","0900901220","SFY 2012-2013","Percent","Commercial and Industrial Share of Total Net Grand List",10.57
"Ansonia","0900901220","SFY 2012-2013","Percent","Equalized Net Grand List per Capita as Percent of State Average",50.43
"Ansonia","0900901220","SFY 2013-2014","Mill Rate","Actual Mill Rate",39.34
"Ansonia","0900901220","SFY 2013-2014","Mill Rate","Equalized Mill Rate",27.52
"Ansonia","0900901220","SFY 2013-2014","Number","Equalized Net Grand List",1276588988.57
"Ansonia","0900901220","SFY 2013-2014","Number","Equalized Net Grand List per Capita",67334
"Ansonia","0900901220","SFY 2013-2014","Number","Gross Commercial Grand List",80310300
"Ansonia","0900901220","SFY 2013-2014","Number","Gross Industrial Grand List",15324500
"Ansonia","0900901220","SFY 2013-2014","Number","Gross Residential Grand List",650539000
"Ansonia","0900901220","SFY 2013-2014","Number","Net Grand List",892673611
"Ansonia","0900901220","SFY 2013-2014","Number","Total Gross Grand List",904146191
"Ansonia","0900901220","SFY 2013-2014","Percent","Commercial and Industrial Share of Total Net Grand List",10.71
"Ansonia","0900901220","SFY 2013-2014","Percent","Equalized Net Grand List per Capita as Percent of State Average",46.83
"Ansonia","0900901220","SFY 2014-2015","Mill Rate","Actual Mill Rate",38.61
"Ansonia","0900901220","SFY 2014-2015","Mill Rate","Equalized Mill Rate",25.73
