MUNICIPALITY,Numbered,2015 Labor Force,2015 Unemployed,2015 Unemp Rate,2014 Labor Force,2014 Unemployed,2014 Unemp Rate,2013 Labor Force,2013 Unemployed,2013 Unemp Rate,2012 Labor Force,2012 Unemployed,2012 Unemp Rate
"MILFORD",8.5000000000000000e+01,2.9911000000000000e+04,1.4920000000000000e+03,4.9881314566547423e-02,2.9566000000000000e+04,1.6840000000000000e+03,5.6957315835757291e-02,2.9254000000000000e+04,1.9300000000000000e+03,6.5973883913310993e-02,2.9568000000000000e+04,2.1620000000000000e+03,7.3119588744588751e-02
"MONROE",8.6000000000000000e+01,1.0206000000000000e+04,5.1700000000000000e+02,5.0656476582402507e-02,1.0147000000000000e+04,5.7900000000000000e+02,5.7061200354784666e-02,1.0043000000000000e+04,6.4000000000000000e+02,6.3725978293338648e-02,1.0174000000000000e+04,7.2800000000000000e+02,7.1554943974837817e-02
"MONTVILLE",8.7000000000000000e+01,9.3560000000000000e+03,5.8600000000000000e+02,6.2633604104318091e-02,9.4110000000000000e+03,6.5100000000000000e+02,6.9174370417596429e-02,9.5160000000000000e+03,7.8200000000000000e+02,8.2177385456073976e-02,9.6680000000000000e+03,8.6200000000000000e+02,8.9160115846090196e-02
"MORRIS",8.8000000000000000e+01,1.4270000000000000e+03,6.4000000000000000e+01,4.4849334267694461e-02,1.4200000000000000e+03,7.1000000000000000e+01,5.0000000000000003e-02,1.3900000000000000e+03,7.8000000000000000e+01,5.6115107913669061e-02,1.4150000000000000e+03,8.8000000000000000e+01,6.2190812720848060e-02
"NAUGATUCK",8.9000000000000000e+01,1.7327000000000000e+04,1.1490000000000000e+03,6.6312691175621857e-02,1.7360000000000000e+04,1.3110000000000000e+03,7.5518433179723496e-02,1.7277000000000000e+04,1.5230000000000000e+03,8.8151878219598315e-02,1.7432000000000000e+04,1.6440000000000000e+03,9.4309316200091781e-02
"NEW BRITAIN",9.0000000000000000e+01,3.6728000000000000e+04,3.0240000000000000e+03,8.2335003267262036e-02,3.6711000000000000e+04,3.4810000000000000e+03,9.4821715562093109e-02,3.6628000000000000e+04,4.0930000000000000e+03,1.1174511302828437e-01,3.7109000000000000e+04,4.4310000000000000e+03,1.1940499609259210e-01
"NEW CANAAN",9.1000000000000000e+01,8.3880000000000000e+03,3.6300000000000000e+02,4.3276108726752506e-02,8.2870000000000000e+03,4.1100000000000000e+02,4.9595752383250875e-02,8.1760000000000000e+03,4.7800000000000000e+02,5.8463796477495104e-02,8.2260000000000000e+03,5.0100000000000000e+02,6.0904449307075129e-02
"NEW FAIRFIELD",9.2000000000000000e+01,7.2210000000000000e+03,3.3800000000000000e+02,4.6807921340534554e-02,7.1820000000000000e+03,3.7500000000000000e+02,5.2213868003341685e-02,7.1160000000000000e+03,4.6000000000000000e+02,6.4643057897695338e-02,7.1960000000000000e+03,5.1800000000000000e+02,7.1984435797665364e-02
"NEW HARTFORD",9.3000000000000000e+01,3.9550000000000000e+03,1.8600000000000000e+02,4.7029077117572690e-02,3.9570000000000000e+03,2.2400000000000000e+02,5.6608541824614604e-02,3.9390000000000000e+03,2.5400000000000000e+02,6.4483371414064489e-02,3.9850000000000000e+03,2.5300000000000000e+02,6.3488080301129235e-02
"NEW HAVEN",9.4000000000000000e+01,6.4442000000000000e+04,4.8790000000000000e+03,7.5711492504888123e-02,6.4555000000000000e+04,5.8220000000000000e+03,9.0186662535822165e-02,6.4593000000000000e+04,6.9620000000000000e+03,1.0778257705943368e-01,6.5198000000000000e+04,7.5440000000000000e+03,1.1570907083039357e-01
"NEW LONDON",9.5000000000000000e+01,1.2054000000000000e+04,1.0110000000000000e+03,8.3872573419611754e-02,1.2160000000000000e+04,1.1860000000000000e+03,9.7532894736842110e-02,1.2438000000000000e+04,1.4740000000000000e+03,1.1850779868146004e-01,1.2693000000000000e+04,1.5990000000000000e+03,1.2597494682108248e-01
"NEW MILFORD",9.6000000000000000e+01,1.5390000000000000e+04,7.3700000000000000e+02,4.7888239116309295e-02,1.5402000000000000e+04,8.5900000000000000e+02,5.5771977665238281e-02,1.5352000000000000e+04,1.0110000000000000e+03,6.5854611776967165e-02,1.5575000000000000e+04,1.1010000000000000e+03,7.0690208667736759e-02
"NEWINGTON",9.7000000000000000e+01,1.7206000000000000e+04,8.1900000000000000e+02,4.7599674532139952e-02,1.7116000000000000e+04,9.2500000000000000e+02,5.4043000701098388e-02,1.6971000000000000e+04,1.0830000000000000e+03,6.3814742796535262e-02,1.7054000000000000e+04,1.2030000000000000e+03,7.0540635628005166e-02
"NEWTOWN",9.8000000000000000e+01,1.4238000000000000e+04,6.2200000000000000e+02,4.3685910942548110e-02,1.4191000000000000e+04,7.0200000000000000e+02,4.9467972658727363e-02,1.3950000000000000e+04,7.9400000000000000e+02,5.6917562724014339e-02,1.4063000000000000e+04,8.5600000000000000e+02,6.0868946881888646e-02
"NORFOLK",9.9000000000000000e+01,9.0000000000000000e+02,4.4000000000000000e+01,4.8888888888888891e-02,9.0500000000000000e+02,5.5000000000000000e+01,6.0773480662983423e-02,8.9900000000000000e+02,6.5000000000000000e+01,7.2302558398220251e-02,9.0000000000000000e+02,6.0000000000000000e+01,6.6666666666666666e-02
"NORTH BRANFORD",1.0000000000000000e+02,8.1260000000000000e+03,3.8100000000000000e+02,4.6886537041594879e-02,8.0850000000000000e+03,4.1800000000000000e+02,5.1700680272108841e-02,7.9960000000000000e+03,4.8100000000000000e+02,6.0155077538769385e-02,8.1140000000000000e+03,5.6000000000000000e+02,6.9016514666009360e-02
"NORTH CANAAN",1.0100000000000000e+02,1.6910000000000000e+03,7.8000000000000000e+01,4.6126552335895916e-02,1.6870000000000000e+03,8.9000000000000000e+01,5.2756372258446947e-02,1.6570000000000000e+03,1.0200000000000000e+02,6.1557030778515390e-02,1.7000000000000000e+03,1.2100000000000000e+02,7.1176470588235299e-02
"NORTH HAVEN",1.0200000000000000e+02,1.3258000000000000e+04,6.3000000000000000e+02,4.7518479408658922e-02,1.3224000000000000e+04,7.2400000000000000e+02,5.4748941318814276e-02,1.3083000000000000e+04,8.3300000000000000e+02,6.3670411985018729e-02,1.3237000000000000e+04,9.5300000000000000e+02,7.1995165067613512e-02
"NORTH STONINGTON",1.0300000000000000e+02,2.8920000000000000e+03,1.4000000000000000e+02,4.8409405255878286e-02,2.9010000000000000e+03,1.7700000000000000e+02,6.1013443640124093e-02,2.8990000000000000e+03,2.0500000000000000e+02,7.0714039323904798e-02,2.9570000000000000e+03,2.1500000000000000e+02,7.2708826513358138e-02
"NORWALK",1.0400000000000000e+02,5.0438000000000000e+04,2.4730000000000000e+03,4.9030492882350611e-02,4.9843000000000000e+04,2.7820000000000000e+03,5.5815259916136672e-02,4.9227000000000000e+04,3.1500000000000000e+03,6.3989274178804317e-02,4.9616000000000000e+04,3.4510000000000000e+03,6.9554176072234769e-02
"NORWICH",1.0500000000000000e+02,2.0363000000000000e+04,1.4950000000000000e+03,7.3417472867455674e-02,2.0465000000000000e+04,1.7140000000000000e+03,8.3752748595162477e-02,2.0708000000000000e+04,2.0050000000000000e+03,9.6822484064129799e-02,2.1054000000000000e+04,2.1330000000000000e+03,1.0131091479053861e-01
"OLD LYME",1.0600000000000000e+02,3.7270000000000000e+03,1.6900000000000000e+02,4.5344781325462838e-02,3.7300000000000000e+03,1.9800000000000000e+02,5.3083109919571048e-02,3.7340000000000000e+03,2.2800000000000000e+02,6.1060524906266740e-02,3.8190000000000000e+03,2.5800000000000000e+02,6.7556952081696778e-02
"OLD SAYBROOK",1.0700000000000000e+02,5.0440000000000000e+03,2.3600000000000000e+02,4.6788263283108644e-02,5.0380000000000000e+03,2.6900000000000000e+02,5.3394204049225881e-02,4.9940000000000000e+03,3.1400000000000000e+02,6.2875450540648775e-02,5.0360000000000000e+03,3.5300000000000000e+02,7.0095313741064341e-02
"ORANGE",1.0800000000000000e+02,7.1850000000000000e+03,3.0200000000000000e+02,4.2032011134307587e-02,7.1490000000000000e+03,3.5300000000000000e+02,4.9377535319625125e-02,7.0530000000000000e+03,4.0200000000000000e+02,5.6997022543598466e-02,7.0850000000000000e+03,4.2600000000000000e+02,6.0127028934368387e-02
"OXFORD",1.0900000000000000e+02,7.1720000000000000e+03,3.4100000000000000e+02,4.7546012269938653e-02,7.0610000000000000e+03,3.8300000000000000e+02,5.4241608837275176e-02,6.9720000000000000e+03,4.2400000000000000e+02,6.0814687320711415e-02,7.0270000000000000e+03,4.6400000000000000e+02,6.6031023196243058e-02
"PLAINFIELD",1.1000000000000000e+02,8.6090000000000000e+03,6.1600000000000000e+02,7.1553025903124637e-02,8.6330000000000000e+03,7.1300000000000000e+02,8.2590061392331757e-02,8.5970000000000000e+03,8.2500000000000000e+02,9.5963708270326853e-02,8.6930000000000000e+03,8.8700000000000000e+02,1.0203612101691016e-01
"PLAINVILLE",1.1100000000000000e+02,1.0398000000000000e+04,5.4900000000000000e+02,5.2798615118291981e-02,1.0370000000000000e+04,6.5000000000000000e+02,6.2680810028929598e-02,1.0300000000000000e+04,7.7400000000000000e+02,7.5145631067961169e-02,1.0394000000000000e+04,8.4100000000000000e+02,8.0912064652684246e-02
"PLYMOUTH",1.1200000000000000e+02,6.6640000000000000e+03,4.5700000000000000e+02,6.8577430972388956e-02,6.6990000000000000e+03,5.3100000000000000e+02,7.9265562024182709e-02,6.7180000000000000e+03,6.1300000000000000e+02,9.1247395058052988e-02,6.8190000000000000e+03,6.6300000000000000e+02,9.7228332600087994e-02
"POMFRET",1.1300000000000000e+02,2.4550000000000000e+03,1.0300000000000000e+02,4.1955193482688391e-02,2.4440000000000000e+03,1.1800000000000000e+02,4.8281505728314238e-02,2.4100000000000000e+03,1.3600000000000000e+02,5.6431535269709544e-02,2.4450000000000000e+03,1.5400000000000000e+02,6.2985685071574649e-02
"PORTLAND",1.1400000000000000e+02,5.4260000000000000e+03,2.5800000000000000e+02,4.7548838923700702e-02,5.4140000000000000e+03,2.9200000000000000e+02,5.3934244551163649e-02,5.3490000000000000e+03,3.3000000000000000e+02,6.1693774537296693e-02,5.4130000000000000e+03,3.6400000000000000e+02,6.7245520044337703e-02
"PRESTON",1.1500000000000000e+02,2.4140000000000000e+03,1.3600000000000000e+02,5.6338028169014086e-02,2.4260000000000000e+03,1.6500000000000000e+02,6.8013190436933227e-02,2.4290000000000000e+03,1.8900000000000000e+02,7.7809798270893377e-02,2.4740000000000000e+03,2.0900000000000000e+02,8.4478577202910271e-02
"PROSPECT",1.1600000000000000e+02,5.5630000000000000e+03,2.6900000000000000e+02,4.8355204026604350e-02,5.5080000000000000e+03,2.8700000000000000e+02,5.2106027596223674e-02,5.4050000000000000e+03,3.1800000000000000e+02,5.8834412580943574e-02,5.4520000000000000e+03,3.7500000000000000e+02,6.8782098312545850e-02
"PUTNAM",1.1700000000000000e+02,4.8110000000000000e+03,3.3200000000000000e+02,6.9008522136769904e-02,4.8100000000000000e+03,3.6700000000000000e+02,7.6299376299376304e-02,4.8150000000000000e+03,4.5900000000000000e+02,9.5327102803738323e-02,4.8660000000000000e+03,4.8900000000000000e+02,1.0049321824907521e-01
"REDDING",1.1800000000000000e+02,4.4760000000000000e+03,1.9100000000000000e+02,4.2672028596961571e-02,4.4380000000000000e+03,2.1600000000000000e+02,4.8670572329878321e-02,4.4040000000000000e+03,2.5900000000000000e+02,5.8810172570390555e-02,4.4500000000000000e+03,2.7300000000000000e+02,6.1348314606741575e-02
"RIDGEFIELD",1.1900000000000000e+02,1.1816000000000000e+04,4.6600000000000000e+02,3.9438050101557209e-02,1.1722000000000000e+04,5.5800000000000000e+02,4.7602798157311041e-02,1.1605000000000000e+04,6.4100000000000000e+02,5.5234812580784144e-02,1.1680000000000000e+04,6.7600000000000000e+02,5.7876712328767121e-02
"ROCKY HILL",1.2000000000000000e+02,1.1379000000000000e+04,4.7900000000000000e+02,4.2095087441778714e-02,1.1338000000000000e+04,5.5500000000000000e+02,4.8950432174986770e-02,1.1099000000000000e+04,6.3400000000000000e+02,5.7122263266960988e-02,1.1082000000000000e+04,6.8000000000000000e+02,6.1360765204836673e-02
"ROXBURY",1.2100000000000000e+02,1.3180000000000000e+03,4.4000000000000000e+01,3.3383915022761758e-02,1.3130000000000000e+03,5.0000000000000000e+01,3.8080731150038079e-02,1.3000000000000000e+03,6.7000000000000000e+01,5.1538461538461540e-02,1.3170000000000000e+03,6.8000000000000000e+01,5.1632498101746395e-02
"SALEM",1.2200000000000000e+02,2.1250000000000000e+03,1.1500000000000000e+02,5.4117647058823527e-02,2.1120000000000000e+03,1.3000000000000000e+02,6.1553030303030304e-02,2.1340000000000000e+03,1.6000000000000000e+02,7.4976569821930641e-02,2.1760000000000000e+03,1.7900000000000000e+02,8.2261029411764705e-02
"SALISBURY",1.2300000000000000e+02,1.7980000000000000e+03,6.3000000000000000e+01,3.5038932146829814e-02,1.7880000000000000e+03,7.2000000000000000e+01,4.0268456375838924e-02,1.7490000000000000e+03,8.5000000000000000e+01,4.8599199542595770e-02,1.7840000000000000e+03,9.9000000000000000e+01,5.5493273542600897e-02
"SCOTLAND",1.2400000000000000e+02,9.5400000000000000e+02,5.0000000000000000e+01,5.2410901467505239e-02,9.4600000000000000e+02,5.3000000000000000e+01,5.6025369978858354e-02,9.1600000000000000e+02,4.2000000000000000e+01,4.5851528384279479e-02,9.3000000000000000e+02,4.6000000000000000e+01,4.9462365591397849e-02
"SEYMOUR",1.2500000000000000e+02,8.9810000000000000e+03,5.4500000000000000e+02,6.0683665516089523e-02,8.9810000000000000e+03,6.3400000000000000e+02,7.0593475114129833e-02,8.9500000000000000e+03,7.1600000000000000e+02,8.0000000000000002e-02,9.0590000000000000e+03,7.7600000000000000e+02,8.5660668948007501e-02
"SHARON",1.2600000000000000e+02,1.4650000000000000e+03,5.1000000000000000e+01,3.4812286689419797e-02,1.4620000000000000e+03,6.3000000000000000e+01,4.3091655266757865e-02,1.4310000000000000e+03,7.6000000000000000e+01,5.3109713487071976e-02,1.4530000000000000e+03,7.9000000000000000e+01,5.4370268410185822e-02
"SHELTON",1.2700000000000000e+02,2.2117000000000000e+04,1.2060000000000000e+03,5.4528190984310713e-02,2.2003000000000000e+04,1.3900000000000000e+03,6.3173203654047175e-02,2.1724000000000000e+04,1.5780000000000000e+03,7.2638556435278959e-02,2.1598000000000000e+04,1.7020000000000000e+03,7.8803592925270852e-02
"SHERMAN",1.2800000000000000e+02,1.9100000000000000e+03,7.9000000000000000e+01,4.1361256544502616e-02,1.8880000000000000e+03,9.3000000000000000e+01,4.9258474576271187e-02,1.8500000000000000e+03,1.1000000000000000e+02,5.9459459459459463e-02,1.8640000000000000e+03,1.1700000000000000e+02,6.2768240343347645e-02
"SIMSBURY",1.2900000000000000e+02,1.3087000000000000e+04,4.8100000000000000e+02,3.6754030717505923e-02,1.2776000000000000e+04,5.5300000000000000e+02,4.3284283030682533e-02,1.2508000000000000e+04,6.2900000000000000e+02,5.0287815797889351e-02,1.2499000000000000e+04,6.7400000000000000e+02,5.3924313945115612e-02
"SOMERS",1.3000000000000000e+02,5.2240000000000000e+03,2.5000000000000000e+02,4.7856049004594184e-02,5.1070000000000000e+03,2.8000000000000000e+02,5.4826708439396910e-02,5.0290000000000000e+03,3.1800000000000000e+02,6.3233247166434678e-02,5.1540000000000000e+03,3.5600000000000000e+02,6.9072564998059763e-02
"SOUTH WINDSOR",1.3100000000000000e+02,1.3955000000000000e+04,6.2200000000000000e+02,4.4571838050877818e-02,1.3869000000000000e+04,7.1400000000000000e+02,5.1481721825654338e-02,1.3688000000000000e+04,7.9900000000000000e+02,5.8372296902396259e-02,1.3795000000000000e+04,8.7500000000000000e+02,6.3428778542950343e-02
"SOUTHBURY",1.3200000000000000e+02,8.7510000000000000e+03,4.5700000000000000e+02,5.2222603131070737e-02,8.7560000000000000e+03,5.0000000000000000e+02,5.7103700319780723e-02,8.6900000000000000e+03,5.7900000000000000e+02,6.6628308400460301e-02,8.7990000000000000e+03,6.2000000000000000e+02,7.0462552562791228e-02
"SOUTHINGTON",1.3300000000000000e+02,2.4233000000000000e+04,1.1250000000000000e+03,4.6424297445631993e-02,2.4084000000000000e+04,1.3200000000000000e+03,5.4808171400099651e-02,2.3718000000000000e+04,1.5200000000000000e+03,6.4086347921409895e-02,2.3902000000000000e+04,1.7060000000000000e+03,7.1374780353108527e-02
"SPRAGUE",1.3400000000000000e+02,1.6210000000000000e+03,1.0900000000000000e+02,6.7242442936458979e-02,1.6330000000000000e+03,1.2800000000000000e+02,7.8383343539497857e-02,1.6500000000000000e+03,1.5900000000000000e+02,9.6363636363636360e-02,1.7000000000000000e+03,1.8700000000000000e+02,1.1000000000000000e-01
"STAFFORD",1.3500000000000000e+02,6.8150000000000000e+03,4.1600000000000000e+02,6.1041819515774025e-02,6.7810000000000000e+03,4.6000000000000000e+02,6.7836602271051469e-02,6.7300000000000000e+03,5.3100000000000000e+02,7.8900445765230309e-02,6.8330000000000000e+03,5.8000000000000000e+02,8.4882189375091469e-02
"STAMFORD",1.3600000000000000e+02,6.9625000000000000e+04,3.2850000000000000e+03,4.7181328545780971e-02,6.8800000000000000e+04,3.7750000000000000e+03,5.4869186046511628e-02,6.7340000000000000e+04,4.3320000000000000e+03,6.4330264330264328e-02,6.7574000000000000e+04,4.7260000000000000e+03,6.9938141888892177e-02
"STERLING",1.3700000000000000e+02,2.0190000000000000e+03,1.5000000000000000e+02,7.4294205052005943e-02,2.0210000000000000e+03,1.7400000000000000e+02,8.6095992083127168e-02,1.9940000000000000e+03,1.9000000000000000e+02,9.5285857572718152e-02,2.0350000000000000e+03,2.1400000000000000e+02,1.0515970515970516e-01
"STONINGTON",1.3800000000000000e+02,9.5330000000000000e+03,4.6600000000000000e+02,4.8882828070911571e-02,9.5470000000000000e+03,5.4200000000000000e+02,5.6771760762543207e-02,9.4970000000000000e+03,5.6200000000000000e+02,5.9176582078551122e-02,9.6740000000000000e+03,5.9700000000000000e+02,6.1711804837709321e-02
"STRATFORD",1.3900000000000000e+02,2.7627000000000000e+04,1.8010000000000000e+03,6.5189850508560465e-02,2.7594000000000000e+04,2.0800000000000000e+03,7.5378705515691813e-02,2.7212000000000000e+04,2.3970000000000000e+03,8.8086138468322805e-02,2.7493000000000000e+04,2.5480000000000000e+03,9.2678136252864363e-02
"SUFFIELD",1.4000000000000000e+02,7.4680000000000000e+03,3.3700000000000000e+02,4.5125870380289236e-02,7.4730000000000000e+03,4.0400000000000000e+02,5.4061287300950084e-02,7.3350000000000000e+03,4.5700000000000000e+02,6.2304021813224267e-02,7.3290000000000000e+03,5.0100000000000000e+02,6.8358575521899306e-02
"THOMASTON",1.4100000000000000e+02,4.6930000000000000e+03,2.3400000000000000e+02,4.9861495844875349e-02,4.7010000000000000e+03,2.8400000000000000e+02,6.0412678153584344e-02,4.6900000000000000e+03,3.3500000000000000e+02,7.1428571428571425e-02,4.7560000000000000e+03,3.6100000000000000e+02,7.5904121110176623e-02
"THOMPSON",1.4200000000000000e+02,5.1810000000000000e+03,2.7700000000000000e+02,5.3464582127002509e-02,5.1600000000000000e+03,3.1700000000000000e+02,6.1434108527131784e-02,5.1340000000000000e+03,3.9700000000000000e+02,7.7327619789637703e-02,5.2060000000000000e+03,4.4800000000000000e+02,8.6054552439492893e-02
"TOLLAND",1.4300000000000000e+02,8.5040000000000000e+03,3.2000000000000000e+02,3.7629350893697081e-02,8.4490000000000000e+03,3.7800000000000000e+02,4.4739022369511182e-02,8.3660000000000000e+03,4.4800000000000000e+02,5.3550083672005734e-02,8.4580000000000000e+03,4.7500000000000000e+02,5.6159848663986760e-02
"TORRINGTON",1.4400000000000000e+02,1.9835000000000000e+04,1.2440000000000000e+03,6.2717418704310565e-02,1.9796000000000000e+04,1.4210000000000000e+03,7.1782178217821777e-02,1.9746000000000000e+04,1.6570000000000000e+03,8.3915729768054295e-02,1.9903000000000000e+04,1.8020000000000000e+03,9.0539114706325682e-02
"TRUMBULL",1.4500000000000000e+02,1.8143000000000000e+04,8.6100000000000000e+02,4.7456319241580773e-02,1.7987000000000000e+04,9.7200000000000000e+02,5.4039028187023962e-02,1.7869000000000000e+04,1.1200000000000000e+03,6.2678381554647708e-02,1.8054000000000000e+04,1.2300000000000000e+03,6.8128946493851775e-02
"UNION",1.4600000000000000e+02,4.6300000000000000e+02,2.2000000000000000e+01,4.7516198704103674e-02,4.5800000000000000e+02,2.4000000000000000e+01,5.2401746724890827e-02,4.5000000000000000e+02,2.6000000000000000e+01,5.7777777777777775e-02,4.5700000000000000e+02,2.8000000000000000e+01,6.1269146608315096e-02
"VERNON",1.4700000000000000e+02,1.6993000000000000e+04,9.4200000000000000e+02,5.5434590713823340e-02,1.6980000000000000e+04,1.0920000000000000e+03,6.4310954063604236e-02,1.6834000000000000e+04,1.2520000000000000e+03,7.4373292146845668e-02,1.6984000000000000e+04,1.3540000000000000e+03,7.9722091380122470e-02
"VOLUNTOWN",1.4800000000000000e+02,1.4910000000000000e+03,8.8000000000000000e+01,5.9020791415157613e-02,1.4860000000000000e+03,1.0300000000000000e+02,6.9313593539703899e-02,1.5060000000000000e+03,1.3500000000000000e+02,8.9641434262948211e-02,1.5450000000000000e+03,1.5700000000000000e+02,1.0161812297734628e-01
"WALLINGFORD",1.4900000000000000e+02,2.6080000000000000e+04,1.2610000000000000e+03,4.8351226993865029e-02,2.6059000000000000e+04,1.4800000000000000e+03,5.6794197781956331e-02,2.5777000000000000e+04,1.6930000000000000e+03,6.5678705823020517e-02,2.5959000000000000e+04,1.8590000000000000e+03,7.1612928078893634e-02
"WARREN",1.5000000000000000e+02,7.9600000000000000e+02,3.9000000000000000e+01,4.8994974874371856e-02,7.9500000000000000e+02,4.3000000000000000e+01,5.4088050314465411e-02,7.8500000000000000e+02,4.9000000000000000e+01,6.2420382165605096e-02,7.8900000000000000e+02,4.9000000000000000e+01,6.2103929024081114e-02
"WASHINGTON",1.5100000000000000e+02,2.0430000000000000e+03,7.9000000000000000e+01,3.8668624571708270e-02,2.0420000000000000e+03,9.6000000000000000e+01,4.7012732615083250e-02,2.0060000000000000e+03,1.0700000000000000e+02,5.3339980059820540e-02,2.0380000000000000e+03,1.1500000000000000e+02,5.6427870461236505e-02
"WATERBURY",1.5200000000000000e+02,5.1109000000000000e+04,4.8190000000000000e+03,9.4288677141012342e-02,5.1477000000000000e+04,5.5120000000000000e+03,1.0707694698603260e-01,5.1524000000000000e+04,6.3180000000000000e+03,1.2262246719975158e-01,5.2006000000000000e+04,6.7050000000000000e+03,1.2892743145021729e-01
"WATERFORD",1.5300000000000000e+02,1.0106000000000000e+04,5.2000000000000000e+02,5.1454581436770237e-02,1.0112000000000000e+04,5.9300000000000000e+02,5.8643196202531646e-02,1.0213000000000000e+04,7.4200000000000000e+02,7.2652501713502404e-02,1.0412000000000000e+04,8.1400000000000000e+02,7.8179024202842867e-02
"WATERTOWN",1.5400000000000000e+02,1.2961000000000000e+04,6.3700000000000000e+02,4.9147442326980942e-02,1.2951000000000000e+04,7.1600000000000000e+02,5.5285306153964944e-02,1.2882000000000000e+04,8.1600000000000000e+02,6.3344201210992088e-02,1.3024000000000000e+04,9.1600000000000000e+02,7.0331695331695337e-02
"WEST HARTFORD",1.5500000000000000e+02,3.3955000000000000e+04,1.3880000000000000e+03,4.0877632160212042e-02,3.3796000000000000e+04,1.5750000000000000e+03,4.6603148301574152e-02,3.3400000000000000e+04,1.8440000000000000e+03,5.5209580838323356e-02,3.3730000000000000e+04,2.0170000000000000e+03,5.9798399051289655e-02
"WEST HAVEN",1.5600000000000000e+02,3.0098000000000000e+04,2.0740000000000000e+03,6.8908233105189717e-02,3.0090000000000000e+04,2.4420000000000000e+03,8.1156530408773672e-02,2.9998000000000000e+04,2.8570000000000000e+03,9.5239682645509707e-02,3.0321000000000000e+04,3.1220000000000000e+03,1.0296494178951882e-01
"WESTBROOK",1.5700000000000000e+02,3.5990000000000000e+03,1.7800000000000000e+02,4.9458182828563492e-02,3.5740000000000000e+03,2.0000000000000000e+02,5.5959709009513151e-02,3.5310000000000000e+03,2.2800000000000000e+02,6.4570943075615977e-02,3.5730000000000000e+03,2.5900000000000000e+02,7.2488105233697170e-02
"WESTON",1.5800000000000000e+02,4.3700000000000000e+03,1.8700000000000000e+02,4.2791762013729980e-02,4.3360000000000000e+03,2.1700000000000000e+02,5.0046125461254615e-02,4.2990000000000000e+03,2.5500000000000000e+02,5.9316120027913470e-02,4.3410000000000000e+03,2.6500000000000000e+02,6.1045841971895880e-02
"WESTPORT",1.5900000000000000e+02,1.2617000000000000e+04,5.2400000000000000e+02,4.1531267337718954e-02,1.2370000000000000e+04,6.1300000000000000e+02,4.9555375909458368e-02,1.2160000000000000e+04,7.2000000000000000e+02,5.9210526315789470e-02,1.2226000000000000e+04,7.5700000000000000e+02,6.1917225584819241e-02
"WETHERSFIELD",1.6000000000000000e+02,1.3944000000000000e+04,6.7700000000000000e+02,4.8551348250143428e-02,1.3904000000000000e+04,7.8900000000000000e+02,5.6746260069044881e-02,1.3765000000000000e+04,8.9300000000000000e+02,6.4874682164911004e-02,1.3914000000000000e+04,9.9100000000000000e+02,7.1223228403047290e-02
"WILLINGTON",1.6100000000000000e+02,3.6140000000000000e+03,1.5400000000000000e+02,4.2612064194798009e-02,3.6070000000000000e+03,1.8900000000000000e+02,5.2398114776822845e-02,3.5570000000000000e+03,2.0100000000000000e+02,5.6508293505763287e-02,3.6210000000000000e+03,2.3300000000000000e+02,6.4346865506766091e-02
"WILTON",1.6200000000000000e+02,8.4970000000000000e+03,3.4600000000000000e+02,4.0720254207367308e-02,8.4100000000000000e+03,3.9000000000000000e+02,4.6373365041617119e-02,8.3440000000000000e+03,4.7100000000000000e+02,5.6447746883988494e-02,8.4100000000000000e+03,4.9500000000000000e+02,5.8858501783590964e-02
"WINCHESTER",1.6300000000000000e+02,6.2970000000000000e+03,3.7500000000000000e+02,5.9552167698904243e-02,6.3130000000000000e+03,4.5300000000000000e+02,7.1756692539204817e-02,6.2920000000000000e+03,5.4500000000000000e+02,8.6617927527018440e-02,6.3520000000000000e+03,5.8500000000000000e+02,9.2096977329974808e-02
"WINDHAM",1.6400000000000000e+02,1.2424000000000000e+04,8.8100000000000000e+02,7.0911139729555706e-02,1.2457000000000000e+04,1.0470000000000000e+03,8.4049129003772982e-02,1.2423000000000000e+04,1.2380000000000000e+03,9.9653867825806972e-02,1.2609000000000000e+04,1.3390000000000000e+03,1.0619398842096915e-01
"WINDSOR",1.6500000000000000e+02,1.6483000000000000e+04,8.9900000000000000e+02,5.4541042285991631e-02,1.6432000000000000e+04,1.0500000000000000e+03,6.3899707887049656e-02,1.6326000000000000e+04,1.2350000000000000e+03,7.5646208501776308e-02,1.6481000000000000e+04,1.3410000000000000e+03,8.1366421940416239e-02
"WINDSOR LOCKS",1.6600000000000000e+02,7.3360000000000000e+03,4.0700000000000000e+02,5.5479825517993457e-02,7.2850000000000000e+03,4.5600000000000000e+02,6.2594371997254636e-02,7.2060000000000000e+03,5.3000000000000000e+02,7.3549819594782129e-02,7.2500000000000000e+03,5.7800000000000000e+02,7.9724137931034486e-02
"WOLCOTT",1.6700000000000000e+02,9.8080000000000000e+03,4.6500000000000000e+02,4.7410277324632953e-02,9.7880000000000000e+03,5.3100000000000000e+02,5.4250102165917448e-02,9.7240000000000000e+03,6.4600000000000000e+02,6.6433566433566432e-02,9.8290000000000000e+03,7.3500000000000000e+02,7.4778716044358526e-02
"WOODBRIDGE",1.6800000000000000e+02,4.8540000000000000e+03,1.9000000000000000e+02,3.9142974866089822e-02,4.8140000000000000e+03,2.0200000000000000e+02,4.1960947237224759e-02,4.7860000000000000e+03,2.3700000000000000e+02,4.9519431675720850e-02,4.8410000000000000e+03,2.3900000000000000e+02,4.9369964883288577e-02
