CountOfMunicipality,CountOfnumbered,AvgOfInter_Gov_Rev,AvgOfTax_Rev,AvgOfTotal_Revenue,AvgOfTOTAL_Trans_to_Genl_Fund,AvgOfOther_Financing_Sources,AvgOfEGL,AvgOfTotal_Expenditures,AvgOfTOTAL_Trans_from_Genl_Fund,AvgOfOther_Financing_Uses,AvgOfEducation,AvgOfTotal_Fund_Bal,AvgOfTotal_Net_Pension_Liability,avgdebt,AvgOfDebt_Service,AvgOfADM 2017-18,AvgOfNCE 2017-18,AvgOfTFA18 Recipients,AvgOfLABOR FORCE,AvgOfUNEMPLOYED,AvgOfCurr_Year_Adjusted_Taxes_Collectible,AvgOfCurr_Year_Taxes_Collected,AvgOfTotal_Adjusted_Taxes_Collectible,AvgOfTotal_Taxes_Collected,AvgOf2018 Population,TotalPop
72,72,3319669.0556,15706366.8611,19706279.4306,59539.9722,317937.1111,831191025.5424,19002410.6389,707328.8194,751038.5556,13816753.4167,3608696.6250,923820.5556,7890791.7999,1008066.2500,6.7121847222222232e+02,12477846.0417,,2.8306250000000000e+03,9.8777777777777771e+01,15596846.2222,15415363.8889,15990943.8750,15583150.5417,4.9843611111111113e+03,3.5887400000000000e+05
