CountOfMunicipality,CountOfnumbered,2018SumOfInter_Gov_Rev,2018SumOfTax_Rev,2018SumOfTotal_Revenue,2018SumOfEducation,2018SumOfDebt_Service,2018SumOfTotal_Expenditures,2018SumOfTotal_Net_Pension_Liability,2018SumOfBonded_Long_Term_Debt,2018SumOfAdjusted_Taxes_Collectible,2018SumOfenrollmt,SumOfTFA18 Recipients,2018SumOfOtherSources,2018SumOfOtherUses,2018SumOfLaborForce,2018SumOfUnemployed,SumOfNCE 2017-18,SumOfADM 2017-18
169,169,3941681842.0000,10847259846.0000,15403666263.0000,9328721812.0000,1142349289.0000,15046032545.0000,4667333258.0000,9216585614.9998,10819534283.0000,5.0841483999999985e+05,,483153403.0000,745252247.0000,1.9053250000000000e+06,7.8246000000000000e+04,8618303981.0000,5.0841483999999985e+05
