CountOfMunicipality,CountOfnumbered,AvgOfInter_Gov_Rev,AvgOfTax_Rev,AvgOfTotal_Revenue,AvgOfTOTAL_Trans_to_Genl_Fund,AvgOfOther_Financing_Sources,AvgOfEGL,AvgOfTotal_Expenditures,AvgOfTOTAL_Trans_from_Genl_Fund,AvgOfOther_Financing_Uses,AvgOfEducation,AvgOfTotal_Fund_Bal,AvgOfTotal_Net_Pension_Liability,avgdebt,AvgOfDebt_Service,AvgOfADM 2017-18,AvgOfNCE 2017-18,AvgOfTFA18 Recipients,AvgOfLABOR FORCE,AvgOfUNEMPLOYED,AvgOfCurr_Year_Adjusted_Taxes_Collectible,AvgOfCurr_Year_Taxes_Collected,AvgOfTotal_Adjusted_Taxes_Collectible,AvgOfTotal_Taxes_Collected,AvgOf2018 Population,TotalPop
169,169,23323561.1953,64184969.5030,91145954.2189,476193.7396,2858895.8757,3249846511.1299,89029778.3728,3039657.4793,4409776.6095,55199537.3491,10671155.8166,27617356.5562,54536009.5562,6759463.2485,3.0083718343195255e+03,50995881.5444,,1.1274112426035503e+04,4.6299408284023667e+02,64020912.9172,63162362.5385,66058807.9941,63844578.0592,2.1140029585798817e+04,3.5726650000000000e+06
