MUNICIPALITY,Numbered,2017 Labor Force,2017 Unemployed,2017 Unemp Rate,2016 Labor Force,2016 Unemployed,2016 Unemp Rate,2015 Labor Force,2015 Unemployed,2015 Unemp Rate,2014 Labor Force,2014 Unemployed,2014 Unemp Rate
"MILFORD",8.5000000000000000e+01,3.0320000000000000e+04,1.2980000000000000e+03,4.2810026385224277e-02,3.0351000000000000e+04,1.4000000000000000e+03,4.6126980989094263e-02,2.9830000000000000e+04,1.5010000000000000e+03,5.0318471337579621e-02,2.9639000000000000e+04,1.7670000000000000e+03,5.9617395998515468e-02
"MONROE",8.6000000000000000e+01,1.0112000000000000e+04,4.7300000000000000e+02,4.6776107594936708e-02,1.0179000000000000e+04,4.7100000000000000e+02,4.6271735926908343e-02,1.0201000000000000e+04,5.3500000000000000e+02,5.2445838643270265e-02,1.0190000000000000e+04,6.2200000000000000e+02,6.1040235525024536e-02
"MONTVILLE",8.7000000000000000e+01,9.3840000000000000e+03,4.3100000000000000e+02,4.5929241261722077e-02,9.2780000000000000e+03,4.7400000000000000e+02,5.1088596680319037e-02,9.3170000000000000e+03,5.7600000000000000e+02,6.1822475045615541e-02,9.4000000000000000e+03,6.5000000000000000e+02,6.9148936170212769e-02
"MORRIS",8.8000000000000000e+01,1.4110000000000000e+03,5.1000000000000000e+01,3.6144578313253010e-02,1.4190000000000000e+03,5.4000000000000000e+01,3.8054968287526428e-02,1.4140000000000000e+03,6.1000000000000000e+01,4.3140028288543138e-02,1.4210000000000000e+03,7.5000000000000000e+01,5.2779732582688248e-02
"NAUGATUCK",8.9000000000000000e+01,1.7327000000000000e+04,9.4200000000000000e+02,5.4366018352859702e-02,1.7302000000000000e+04,1.0200000000000000e+03,5.8952722228644089e-02,1.7375000000000000e+04,1.1780000000000000e+03,6.7798561151079142e-02,1.7461000000000000e+04,1.3540000000000000e+03,7.7544241452379592e-02
"NEW BRITAIN",9.0000000000000000e+01,3.6684000000000000e+04,2.3480000000000000e+03,6.4006106204339761e-02,3.6530000000000000e+04,2.5380000000000000e+03,6.9477142075006840e-02,3.6699000000000000e+04,2.8840000000000000e+03,7.8585247554429277e-02,3.6703000000000000e+04,3.2850000000000000e+03,8.9502220526932408e-02
"NEW CANAAN",9.1000000000000000e+01,8.3760000000000000e+03,3.2600000000000000e+02,3.8920725883476601e-02,8.3910000000000000e+03,3.3100000000000000e+02,3.9447026576093433e-02,8.3520000000000000e+03,3.5500000000000000e+02,4.2504789272030649e-02,8.2870000000000000e+03,4.1200000000000000e+02,4.9716423313623748e-02
"NEW FAIRFIELD",9.2000000000000000e+01,7.1380000000000000e+03,2.8700000000000000e+02,4.0207340991874473e-02,7.1680000000000000e+03,3.0900000000000000e+02,4.3108258928571432e-02,7.2020000000000000e+03,3.4000000000000000e+02,4.7209108580949739e-02,7.1770000000000000e+03,3.7500000000000000e+02,5.2250243834471230e-02
"NEW HARTFORD",9.3000000000000000e+01,3.9750000000000000e+03,1.5200000000000000e+02,3.8238993710691824e-02,3.9830000000000000e+03,1.7100000000000000e+02,4.2932462967612356e-02,3.9770000000000000e+03,1.8900000000000000e+02,4.7523258737742019e-02,3.9880000000000000e+03,2.2500000000000000e+02,5.6419257773319957e-02
"NEW HAVEN",9.4000000000000000e+01,6.4763000000000000e+04,3.8860000000000000e+03,6.0003397001374241e-02,6.4069000000000000e+04,4.1740000000000000e+03,6.5148511760757935e-02,6.4008000000000000e+04,4.6910000000000000e+03,7.3287714035745535e-02,6.4125000000000000e+04,5.4730000000000000e+03,8.5348927875243660e-02
"NEW LONDON",9.5000000000000000e+01,1.2142000000000000e+04,7.6900000000000000e+02,6.3333882391698237e-02,1.1957000000000000e+04,8.5800000000000000e+02,7.1757129714811407e-02,1.1992000000000000e+04,9.8700000000000000e+02,8.2304869913275513e-02,1.2081000000000000e+04,1.1230000000000000e+03,9.2955881135667578e-02
"NEW MILFORD",9.6000000000000000e+01,1.5170000000000000e+04,6.1800000000000000e+02,4.0738299274884641e-02,1.5286000000000000e+04,6.7500000000000000e+02,4.4158053120502423e-02,1.5289000000000000e+04,7.3200000000000000e+02,4.7877559029367522e-02,1.5357000000000000e+04,8.4500000000000000e+02,5.5023767662955005e-02
"NEWINGTON",9.7000000000000000e+01,1.7325000000000000e+04,7.0900000000000000e+02,4.0923520923520924e-02,1.7270000000000000e+04,7.7600000000000000e+02,4.4933410538506080e-02,1.7286000000000000e+04,8.3600000000000000e+02,4.8362836977901190e-02,1.7223000000000000e+04,9.4000000000000000e+02,5.4578180340242699e-02
"NEWTOWN",9.8000000000000000e+01,1.4145000000000000e+04,5.4700000000000000e+02,3.8670908448214913e-02,1.4193000000000000e+04,6.1500000000000000e+02,4.3331219615303319e-02,1.4165000000000000e+04,6.2300000000000000e+02,4.3981644899399930e-02,1.4176000000000000e+04,7.1100000000000000e+02,5.0155191873589168e-02
"NORFOLK",9.9000000000000000e+01,8.9600000000000000e+02,3.3000000000000000e+01,3.6830357142857144e-02,9.0100000000000000e+02,4.1000000000000000e+01,4.5504994450610431e-02,8.9600000000000000e+02,4.3000000000000000e+01,4.7991071428571432e-02,9.0200000000000000e+02,5.5000000000000000e+01,6.0975609756097560e-02
"NORTH BRANFORD",1.0000000000000000e+02,8.1840000000000000e+03,3.2300000000000000e+02,3.9467253176930596e-02,8.1600000000000000e+03,3.6800000000000000e+02,4.5098039215686274e-02,8.1450000000000000e+03,4.1500000000000000e+02,5.0951503990178025e-02,8.1310000000000000e+03,4.5400000000000000e+02,5.5835690566965933e-02
"NORTH CANAAN",1.0100000000000000e+02,1.7450000000000000e+03,6.4000000000000000e+01,3.6676217765042977e-02,1.7200000000000000e+03,8.3000000000000000e+01,4.8255813953488373e-02,1.6970000000000000e+03,8.0000000000000000e+01,4.7142015321154980e-02,1.7020000000000000e+03,9.7000000000000000e+01,5.6991774383078730e-02
"NORTH HAVEN",1.0200000000000000e+02,1.3370000000000000e+04,5.4300000000000000e+02,4.0613313388182498e-02,1.3302000000000000e+04,6.0000000000000000e+02,4.5105999097880017e-02,1.3276000000000000e+04,6.7000000000000000e+02,5.0467008134980416e-02,1.3272000000000000e+04,7.6300000000000000e+02,5.7489451476793248e-02
"NORTH STONINGTON",1.0300000000000000e+02,2.9500000000000000e+03,1.1200000000000000e+02,3.7966101694915252e-02,2.9000000000000000e+03,1.2100000000000000e+02,4.1724137931034480e-02,2.8670000000000000e+03,1.3900000000000000e+02,4.8482734565748170e-02,2.8950000000000000e+03,1.8200000000000000e+02,6.2867012089810020e-02
"NORWALK",1.0400000000000000e+02,5.0588000000000000e+04,2.1480000000000000e+03,4.2460662607733062e-02,5.0722000000000000e+04,2.3050000000000000e+03,4.5443791648594301e-02,5.0379000000000000e+04,2.5700000000000000e+03,5.1013319041664187e-02,4.9972000000000000e+04,2.9090000000000000e+03,5.8212599055471062e-02
"NORWICH",1.0500000000000000e+02,2.0337000000000000e+04,1.0300000000000000e+03,5.0646604710625952e-02,2.0156000000000000e+04,1.2100000000000000e+03,6.0031752331811870e-02,2.0244000000000000e+04,1.4330000000000000e+03,7.0786405848646511e-02,2.0383000000000000e+04,1.6540000000000000e+03,8.1146053083451894e-02
"OLD LYME",1.0600000000000000e+02,3.7740000000000000e+03,1.4900000000000000e+02,3.9480657127715951e-02,3.7140000000000000e+03,1.4700000000000000e+02,3.9579967689822297e-02,3.7110000000000000e+03,1.7500000000000000e+02,4.7157100511991380e-02,3.7310000000000000e+03,2.1000000000000000e+02,5.6285178236397747e-02
"OLD SAYBROOK",1.0700000000000000e+02,5.0850000000000000e+03,2.0600000000000000e+02,4.0511307767944933e-02,5.0600000000000000e+03,2.2100000000000000e+02,4.3675889328063239e-02,5.0340000000000000e+03,2.3600000000000000e+02,4.6881207787048074e-02,5.0360000000000000e+03,2.6800000000000000e+02,5.3216838760921363e-02
"ORANGE",1.0800000000000000e+02,7.2870000000000000e+03,2.4800000000000000e+02,3.4033209825717031e-02,7.2360000000000000e+03,2.9500000000000000e+02,4.0768380320619128e-02,7.1900000000000000e+03,3.2000000000000000e+02,4.4506258692628649e-02,7.1670000000000000e+03,3.6700000000000000e+02,5.1206920608343795e-02
"OXFORD",1.0900000000000000e+02,7.1690000000000000e+03,3.0200000000000000e+02,4.2125819500627701e-02,7.1950000000000000e+03,3.1400000000000000e+02,4.3641417651146631e-02,7.1620000000000000e+03,3.5600000000000000e+02,4.9706785814018432e-02,7.0780000000000000e+03,4.0400000000000000e+02,5.7078270697937271e-02
"PLAINFIELD",1.1000000000000000e+02,8.6470000000000000e+03,4.6700000000000000e+02,5.4007170116803518e-02,8.6120000000000000e+03,5.1400000000000000e+02,5.9684161634928005e-02,8.5680000000000000e+03,5.9800000000000000e+02,6.9794584500466855e-02,8.6210000000000000e+03,7.0500000000000000e+02,8.1777056025983064e-02
"PLAINVILLE",1.1100000000000000e+02,1.0532000000000000e+04,5.1500000000000000e+02,4.8898594758830231e-02,1.0447000000000000e+04,5.2500000000000000e+02,5.0253661338183209e-02,1.0441000000000000e+04,5.5100000000000000e+02,5.2772722919260606e-02,1.0436000000000000e+04,6.5700000000000000e+02,6.2955155231889617e-02
"PLYMOUTH",1.1200000000000000e+02,6.6360000000000000e+03,3.4900000000000000e+02,5.2591922845087402e-02,6.6600000000000000e+03,3.8800000000000000e+02,5.8258258258258255e-02,6.6750000000000000e+03,4.3700000000000000e+02,6.5468164794007494e-02,6.7260000000000000e+03,5.2000000000000000e+02,7.7311923877490335e-02
"POMFRET",1.1300000000000000e+02,2.4850000000000000e+03,8.0000000000000000e+01,3.2193158953722337e-02,2.4610000000000000e+03,8.7000000000000000e+01,3.5351483136936201e-02,2.4490000000000000e+03,1.0600000000000000e+02,4.3282972641894651e-02,2.4550000000000000e+03,1.2800000000000000e+02,5.2138492871690430e-02
"PORTLAND",1.1400000000000000e+02,5.4920000000000000e+03,2.3000000000000000e+02,4.1879096868171886e-02,5.4840000000000000e+03,2.6900000000000000e+02,4.9051787016776073e-02,5.4670000000000000e+03,2.7400000000000000e+02,5.0118895189317725e-02,5.4710000000000000e+03,3.1500000000000000e+02,5.7576311460427708e-02
"PRESTON",1.1500000000000000e+02,2.4450000000000000e+03,1.2100000000000000e+02,4.9488752556237220e-02,2.4070000000000000e+03,1.2200000000000000e+02,5.0685500623182382e-02,2.3890000000000000e+03,1.3000000000000000e+02,5.4416073670992049e-02,2.4230000000000000e+03,1.6900000000000000e+02,6.9748245976062731e-02
"PROSPECT",1.1600000000000000e+02,5.6350000000000000e+03,2.2700000000000000e+02,4.0283939662821650e-02,5.5980000000000000e+03,2.3500000000000000e+02,4.1979278313683456e-02,5.5900000000000000e+03,2.8900000000000000e+02,5.1699463327370306e-02,5.5690000000000000e+03,3.2600000000000000e+02,5.8538337223918116e-02
"PUTNAM",1.1700000000000000e+02,4.8270000000000000e+03,2.5800000000000000e+02,5.3449347420758235e-02,4.7960000000000000e+03,2.7700000000000000e+02,5.7756463719766470e-02,4.7890000000000000e+03,3.2600000000000000e+02,6.8072666527458761e-02,4.7920000000000000e+03,3.5500000000000000e+02,7.4081803005008343e-02
"REDDING",1.1800000000000000e+02,4.4290000000000000e+03,1.6300000000000000e+02,3.6802890042899071e-02,4.4700000000000000e+03,1.8700000000000000e+02,4.1834451901565997e-02,4.4600000000000000e+03,1.9800000000000000e+02,4.4394618834080718e-02,4.4310000000000000e+03,2.1200000000000000e+02,4.7844730309185284e-02
"RIDGEFIELD",1.1900000000000000e+02,1.1815000000000000e+04,4.4200000000000000e+02,3.7410071942446041e-02,1.1832000000000000e+04,4.4800000000000000e+02,3.7863421230561189e-02,1.1784000000000000e+04,4.6700000000000000e+02,3.9630006788866259e-02,1.1735000000000000e+04,5.6900000000000000e+02,4.8487430762675754e-02
"ROCKY HILL",1.2000000000000000e+02,1.1595000000000000e+04,4.2200000000000000e+02,3.6394997843898234e-02,1.1551000000000000e+04,4.5800000000000000e+02,3.9650246731884685e-02,1.1430000000000000e+04,4.8700000000000000e+02,4.2607174103237097e-02,1.1414000000000000e+04,5.7100000000000000e+02,5.0026283511477136e-02
"ROXBURY",1.2100000000000000e+02,1.3220000000000000e+03,4.2000000000000000e+01,3.1770045385779121e-02,1.3280000000000000e+03,4.2000000000000000e+01,3.1626506024096383e-02,1.3160000000000000e+03,4.2000000000000000e+01,3.1914893617021274e-02,1.3150000000000000e+03,5.0000000000000000e+01,3.8022813688212927e-02
"SALEM",1.2200000000000000e+02,2.1490000000000000e+03,9.5000000000000000e+01,4.4206607724523034e-02,2.1340000000000000e+03,1.1000000000000000e+02,5.1546391752577317e-02,2.1200000000000000e+03,1.2000000000000000e+02,5.6603773584905662e-02,2.1080000000000000e+03,1.3100000000000000e+02,6.2144212523719163e-02
"SALISBURY",1.2300000000000000e+02,1.8140000000000000e+03,6.5000000000000000e+01,3.5832414553472990e-02,1.8110000000000000e+03,5.9000000000000000e+01,3.2578685808945337e-02,1.8010000000000000e+03,6.6000000000000000e+01,3.6646307606885066e-02,1.7990000000000000e+03,7.5000000000000000e+01,4.1689827682045578e-02
"SCOTLAND",1.2400000000000000e+02,9.6300000000000000e+02,4.6000000000000000e+01,4.7767393561786088e-02,9.5700000000000000e+02,4.6000000000000000e+01,4.8066875653082548e-02,9.6100000000000000e+02,5.4000000000000000e+01,5.6191467221644122e-02,9.5800000000000000e+02,5.9000000000000000e+01,6.1586638830897704e-02
"SEYMOUR",1.2500000000000000e+02,8.9640000000000000e+03,4.3300000000000000e+02,4.8304328424810354e-02,9.0580000000000000e+03,4.9300000000000000e+02,5.4427025833517335e-02,8.9590000000000000e+03,5.4500000000000000e+02,6.0832682218997659e-02,8.9820000000000000e+03,6.3600000000000000e+02,7.0808283233132929e-02
"SHARON",1.2600000000000000e+02,1.4860000000000000e+03,4.9000000000000000e+01,3.2974427994616418e-02,1.4870000000000000e+03,4.8000000000000000e+01,3.2279757901815739e-02,1.4660000000000000e+03,5.3000000000000000e+01,3.6152796725784447e-02,1.4670000000000000e+03,6.3000000000000000e+01,4.2944785276073622e-02
"SHELTON",1.2700000000000000e+02,2.2101000000000000e+04,1.0370000000000000e+03,4.6920953802995338e-02,2.2259000000000000e+04,1.1030000000000000e+03,4.9552989801877889e-02,2.2075000000000000e+04,1.2150000000000000e+03,5.5039637599093999e-02,2.2037000000000000e+04,1.4230000000000000e+03,6.4573217770113905e-02
"SHERMAN",1.2800000000000000e+02,1.8710000000000000e+03,7.1000000000000000e+01,3.7947621592731157e-02,1.8810000000000000e+03,7.8000000000000000e+01,4.1467304625199361e-02,1.8790000000000000e+03,7.8000000000000000e+01,4.1511442256519426e-02,1.8770000000000000e+03,9.3000000000000000e+01,4.9547149706979224e-02
"SIMSBURY",1.2900000000000000e+02,1.3638000000000000e+04,4.4400000000000000e+02,3.2556093268807741e-02,1.3279000000000000e+04,4.7600000000000000e+02,3.5846072746441748e-02,1.3155000000000000e+04,4.9300000000000000e+02,3.7476244773850247e-02,1.2884000000000000e+04,5.7400000000000000e+02,4.4551381558522195e-02
"SOMERS",1.3000000000000000e+02,5.1480000000000000e+03,2.1400000000000000e+02,4.1569541569541568e-02,5.1030000000000000e+03,2.3200000000000000e+02,4.5463452870860281e-02,5.1960000000000000e+03,2.4500000000000000e+02,4.7151655119322552e-02,5.1230000000000000e+03,2.9600000000000000e+02,5.7778645325004881e-02
"SOUTH WINDSOR",1.3100000000000000e+02,1.4231000000000000e+04,5.3800000000000000e+02,3.7804792354718571e-02,1.4080000000000000e+04,6.0100000000000000e+02,4.2684659090909093e-02,1.4033000000000000e+04,6.4200000000000000e+02,4.5749305209149861e-02,1.3989000000000000e+04,7.5100000000000000e+02,5.3685038244334835e-02
"SOUTHBURY",1.3200000000000000e+02,8.6610000000000000e+03,3.7900000000000000e+02,4.3759381133818269e-02,8.7680000000000000e+03,4.3700000000000000e+02,4.9840328467153285e-02,8.7480000000000000e+03,4.8200000000000000e+02,5.5098308184727940e-02,8.7660000000000000e+03,5.1200000000000000e+02,5.8407483458818160e-02
"SOUTHINGTON",1.3300000000000000e+02,2.4596000000000000e+04,9.7600000000000000e+02,3.9681248983574564e-02,2.4392000000000000e+04,1.0540000000000000e+03,4.3210888816005245e-02,2.4358000000000000e+04,1.1520000000000000e+03,4.7294523359881761e-02,2.4288000000000000e+04,1.3780000000000000e+03,5.6735836627140976e-02
"SPRAGUE",1.3400000000000000e+02,1.6280000000000000e+03,8.8000000000000000e+01,5.4054054054054057e-02,1.5990000000000000e+03,8.7000000000000000e+01,5.4409005628517824e-02,1.6140000000000000e+03,1.1000000000000000e+02,6.8153655514250316e-02,1.6250000000000000e+03,1.2400000000000000e+02,7.6307692307692312e-02
"STAFFORD",1.3500000000000000e+02,6.9060000000000000e+03,3.2400000000000000e+02,4.6915725456125108e-02,6.8050000000000000e+03,3.8000000000000000e+02,5.5841293166789124e-02,6.8450000000000000e+03,4.3300000000000000e+02,6.3257852447041643e-02,6.8320000000000000e+03,4.7700000000000000e+02,6.9818501170960182e-02
"STAMFORD",1.3600000000000000e+02,7.0533000000000000e+04,2.9380000000000000e+03,4.1654261125997759e-02,7.0191000000000000e+04,3.0840000000000000e+03,4.3937256913279481e-02,6.9478000000000000e+04,3.3710000000000000e+03,4.8518955640634444e-02,6.8925000000000000e+04,3.9010000000000000e+03,5.6597751178817553e-02
"STERLING",1.3700000000000000e+02,2.0190000000000000e+03,1.1600000000000000e+02,5.7454185240217927e-02,2.0090000000000000e+03,1.2200000000000000e+02,6.0726729716276753e-02,2.0090000000000000e+03,1.4200000000000000e+02,7.0681931309109006e-02,2.0260000000000000e+03,1.7500000000000000e+02,8.6377097729516294e-02
"STONINGTON",1.3800000000000000e+02,9.8270000000000000e+03,3.6400000000000000e+02,3.7040805942810624e-02,9.6840000000000000e+03,3.9000000000000000e+02,4.0272614622057001e-02,9.4820000000000000e+03,4.7000000000000000e+02,4.9567601771778103e-02,9.5440000000000000e+03,5.6500000000000000e+02,5.9199497066219617e-02
"STRATFORD",1.3900000000000000e+02,2.7324000000000000e+04,1.5140000000000000e+03,5.5409164104816278e-02,2.7477000000000000e+04,1.6110000000000000e+03,5.8630854896822800e-02,2.7489000000000000e+04,1.7350000000000000e+03,6.3116155553130340e-02,2.7539000000000000e+04,2.0290000000000000e+03,7.3677330331529831e-02
"SUFFIELD",1.4000000000000000e+02,7.5970000000000000e+03,2.9800000000000000e+02,3.9226010267210738e-02,7.4950000000000000e+03,3.1300000000000000e+02,4.1761174116077382e-02,7.4410000000000000e+03,3.4300000000000000e+02,4.6095954844778929e-02,7.4820000000000000e+03,4.1400000000000000e+02,5.5332798716920609e-02
"THOMASTON",1.4100000000000000e+02,4.7160000000000000e+03,1.8900000000000000e+02,4.0076335877862593e-02,4.7030000000000000e+03,2.0300000000000000e+02,4.3163937911971081e-02,4.7020000000000000e+03,2.3500000000000000e+02,4.9978732454274775e-02,4.7260000000000000e+03,2.8500000000000000e+02,6.0304697418535759e-02
"THOMPSON",1.4200000000000000e+02,5.2460000000000000e+03,2.4600000000000000e+02,4.6892870758673273e-02,5.2270000000000000e+03,2.8000000000000000e+02,5.3568012244117086e-02,5.1750000000000000e+03,2.9700000000000000e+02,5.7391304347826085e-02,5.1650000000000000e+03,3.2900000000000000e+02,6.3697967086156826e-02
"TOLLAND",1.4300000000000000e+02,8.5680000000000000e+03,2.8800000000000000e+02,3.3613445378151259e-02,8.5700000000000000e+03,3.1700000000000000e+02,3.6989498249708284e-02,8.5480000000000000e+03,3.3400000000000000e+02,3.9073467477772579e-02,8.5170000000000000e+03,3.9500000000000000e+02,4.6377832570153807e-02
"TORRINGTON",1.4400000000000000e+02,1.9107000000000000e+04,1.0420000000000000e+03,5.4534987177474223e-02,1.9377000000000000e+04,1.1390000000000000e+03,5.8781029055065284e-02,1.9809000000000000e+04,1.2470000000000000e+03,6.2951183805341010e-02,1.9844000000000000e+04,1.4480000000000000e+03,7.2969159443660558e-02
"TRUMBULL",1.4500000000000000e+02,1.7880000000000000e+04,7.3700000000000000e+02,4.1219239373601793e-02,1.8065000000000000e+04,7.8100000000000000e+02,4.3232770550788821e-02,1.8125000000000000e+04,8.8300000000000000e+02,4.8717241379310341e-02,1.8024000000000000e+04,1.0090000000000000e+03,5.5980914336440299e-02
"UNION",1.4600000000000000e+02,4.6400000000000000e+02,1.7000000000000000e+01,3.6637931034482756e-02,4.6500000000000000e+02,2.2000000000000000e+01,4.7311827956989246e-02,4.6600000000000000e+02,2.4000000000000000e+01,5.1502145922746781e-02,4.6400000000000000e+02,2.7000000000000000e+01,5.8189655172413791e-02
"VERNON",1.4700000000000000e+02,1.7337000000000000e+04,7.6300000000000000e+02,4.4009920978254603e-02,1.7193000000000000e+04,8.3100000000000000e+02,4.8333624149363111e-02,1.7045000000000000e+04,9.2800000000000000e+02,5.4444118509826930e-02,1.7088000000000000e+04,1.1000000000000000e+03,6.4372659176029967e-02
"VOLUNTOWN",1.4800000000000000e+02,1.4970000000000000e+03,7.4000000000000000e+01,4.9432197728790914e-02,1.4740000000000000e+03,7.7000000000000000e+01,5.2238805970149252e-02,1.4750000000000000e+03,9.2000000000000000e+01,6.2372881355932205e-02,1.4700000000000000e+03,9.5000000000000000e+01,6.4625850340136057e-02
"WALLINGFORD",1.4900000000000000e+02,2.6247000000000000e+04,1.0870000000000000e+03,4.1414256867451517e-02,2.6108000000000000e+04,1.1920000000000000e+03,4.5656503753638729e-02,2.6059000000000000e+04,1.3290000000000000e+03,5.0999654629878356e-02,2.6140000000000000e+04,1.5810000000000000e+03,6.0482019892884466e-02
"WARREN",1.5000000000000000e+02,7.9500000000000000e+02,3.5000000000000000e+01,4.4025157232704400e-02,7.9300000000000000e+02,3.2000000000000000e+01,4.0353089533417402e-02,7.9400000000000000e+02,3.9000000000000000e+01,4.9118387909319897e-02,7.9100000000000000e+02,4.1000000000000000e+01,5.1833122629582805e-02
"WASHINGTON",1.5100000000000000e+02,2.0480000000000000e+03,6.5000000000000000e+01,3.1738281250000000e-02,2.0530000000000000e+03,6.6000000000000000e+01,3.2148075986361421e-02,2.0400000000000000e+03,7.4000000000000000e+01,3.6274509803921572e-02,2.0420000000000000e+03,9.1000000000000000e+01,4.4564152791380998e-02
"WATERBURY",1.5200000000000000e+02,5.0682000000000000e+04,3.7660000000000000e+03,7.4306459887139423e-02,5.0629000000000000e+04,4.0590000000000000e+03,8.0171443243990601e-02,5.1066000000000000e+04,4.7280000000000000e+03,9.2586065092233577e-02,5.1573000000000000e+04,5.4530000000000000e+03,1.0573362030519845e-01
"WATERFORD",1.5300000000000000e+02,1.0177000000000000e+04,4.2900000000000000e+02,4.2153876387933574e-02,1.0077000000000000e+04,4.8400000000000000e+02,4.8030167708643448e-02,1.0077000000000000e+04,5.4600000000000000e+02,5.4182792497767196e-02,1.0105000000000000e+04,6.0900000000000000e+02,6.0267194458189018e-02
"WATERTOWN",1.5400000000000000e+02,1.2927000000000000e+04,5.3300000000000000e+02,4.1231530904308811e-02,1.2975000000000000e+04,6.0400000000000000e+02,4.6551059730250484e-02,1.3017000000000000e+04,7.0000000000000000e+02,5.3775831604824458e-02,1.3063000000000000e+04,7.8500000000000000e+02,6.0093393554313708e-02
"WEST HARTFORD",1.5500000000000000e+02,3.4498000000000000e+04,1.1860000000000000e+03,3.4378804568380779e-02,3.4241000000000000e+04,1.3140000000000000e+03,3.8375047457726116e-02,3.4155000000000000e+04,1.4330000000000000e+03,4.1955789781876737e-02,3.4085000000000000e+04,1.6410000000000000e+03,4.8144345019803435e-02
"WEST HAVEN",1.5600000000000000e+02,3.0119000000000000e+04,1.6450000000000000e+03,5.4616687141007335e-02,2.9817000000000000e+04,1.7380000000000000e+03,5.8288895596471810e-02,2.9949000000000000e+04,2.0150000000000000e+03,6.7281044442218441e-02,2.9991000000000000e+04,2.3730000000000000e+03,7.9123737121136337e-02
"WESTBROOK",1.5700000000000000e+02,3.6560000000000000e+03,1.4500000000000000e+02,3.9660831509846825e-02,3.6490000000000000e+03,1.6500000000000000e+02,4.5217867909016170e-02,3.5890000000000000e+03,1.7300000000000000e+02,4.8202842017275004e-02,3.5830000000000000e+03,2.0800000000000000e+02,5.8051911805749375e-02
"WESTON",1.5800000000000000e+02,4.3560000000000000e+03,1.7900000000000000e+02,4.1092745638200187e-02,4.3730000000000000e+03,1.8200000000000000e+02,4.1619025840384176e-02,4.3600000000000000e+03,1.9000000000000000e+02,4.3577981651376149e-02,4.3290000000000000e+03,2.0800000000000000e+02,4.8048048048048048e-02
"WESTPORT",1.5900000000000000e+02,1.2664000000000000e+04,4.7000000000000000e+02,3.7113076437144663e-02,1.2654000000000000e+04,4.7600000000000000e+02,3.7616563932353408e-02,1.2547000000000000e+04,5.0200000000000000e+02,4.0009564039212561e-02,1.2361000000000000e+04,6.0300000000000000e+02,4.8782460965941264e-02
"WETHERSFIELD",1.6000000000000000e+02,1.4087000000000000e+04,6.2600000000000000e+02,4.4438134450202317e-02,1.4000000000000000e+04,6.4600000000000000e+02,4.6142857142857145e-02,1.4005000000000000e+04,6.7900000000000000e+02,4.8482684755444483e-02,1.4013000000000000e+04,8.1700000000000000e+02,5.8303004353100693e-02
"WILLINGTON",1.6100000000000000e+02,3.6690000000000000e+03,1.3600000000000000e+02,3.7067320795857180e-02,3.6250000000000000e+03,1.4900000000000000e+02,4.1103448275862070e-02,3.6270000000000000e+03,1.6000000000000000e+02,4.4113592500689275e-02,3.6450000000000000e+03,2.0700000000000000e+02,5.6790123456790124e-02
"WILTON",1.6200000000000000e+02,8.4380000000000000e+03,3.1300000000000000e+02,3.7094098127518370e-02,8.5140000000000000e+03,3.4900000000000000e+02,4.0991308433168901e-02,8.4830000000000000e+03,3.5900000000000000e+02,4.2319933985618292e-02,8.4070000000000000e+03,3.8800000000000000e+02,4.6152016176995360e-02
"WINCHESTER",1.6300000000000000e+02,6.0980000000000000e+03,3.0800000000000000e+02,5.0508363397835356e-02,6.1710000000000000e+03,3.3600000000000000e+02,5.4448225571220227e-02,6.3030000000000000e+03,3.6700000000000000e+02,5.8226241472314769e-02,6.3150000000000000e+03,4.2600000000000000e+02,6.7458432304038002e-02
"WINDHAM",1.6400000000000000e+02,1.2376000000000000e+04,7.3400000000000000e+02,5.9308338720103423e-02,1.2338000000000000e+04,7.6900000000000000e+02,6.2327767871616147e-02,1.2379000000000000e+04,8.7700000000000000e+02,7.0845787220292430e-02,1.2491000000000000e+04,1.0400000000000000e+03,8.3259947161956616e-02
"WINDSOR",1.6500000000000000e+02,1.6637000000000000e+04,7.9000000000000000e+02,4.7484522449960931e-02,1.6536000000000000e+04,8.2700000000000000e+02,5.0012094823415579e-02,1.6544000000000000e+04,8.9400000000000000e+02,5.4037717601547387e-02,1.6533000000000000e+04,1.0540000000000000e+03,6.3751285308171535e-02
"WINDSOR LOCKS",1.6600000000000000e+02,7.4490000000000000e+03,3.5300000000000000e+02,4.7388911263256811e-02,7.3770000000000000e+03,3.8500000000000000e+02,5.2189236817134339e-02,7.3250000000000000e+03,4.1700000000000000e+02,5.6928327645051194e-02,7.2860000000000000e+03,4.5900000000000000e+02,6.2997529508646719e-02
"WOLCOTT",1.6700000000000000e+02,9.9180000000000000e+03,4.2800000000000000e+02,4.3153861665658398e-02,9.8930000000000000e+03,4.5900000000000000e+02,4.6396441928636407e-02,9.8540000000000000e+03,4.9500000000000000e+02,5.0233407753196672e-02,9.8700000000000000e+03,5.7500000000000000e+02,5.8257345491388043e-02
"WOODBRIDGE",1.6800000000000000e+02,4.8110000000000000e+03,1.4800000000000000e+02,3.0762835169403452e-02,4.8550000000000000e+03,1.7000000000000000e+02,3.5015447991761074e-02,4.8480000000000000e+03,2.0100000000000000e+02,4.1460396039603963e-02,4.8210000000000000e+03,2.0900000000000000e+02,4.3352001659406759e-02
