CountOfMunicipality,CountOfnumbered,2013SumOfInter_Gov_Rev,2013SumOfTax_Rev,2013SumOfTotal_Revenue,2013SumOfEducation,2013SumOfDebt_Service,2013SumOfTotal_Expenditures,2013SumOfBonded_Long_Term_Debt,2013SumOfAdjusted_Taxes_Collectible,2013SumOfCurYrTaxCollected,2013SumOfTOTAL_Trans_from_Genl_Fund,2013SumOfEGL,2013SumOfTOTAL_Trans_to_Genl_Fund,SumOf2013 Population,2013SumOfenrollmt,SumOfTANF13 Recipients,2013SumOfOtherSources,2013SumOfOtherUses,2013SumOfLaborForce,2013SumOfUnemployed,SumOfNCE 2012-13,SumOfADM 2012-13
169,169,3248049255.0000,9501435466.0000,13298061773.0000,7837878955.0000,998316760.0000,12890121749.0000,8185991435.0003,9465030969.0000,9309263467.0000,407134984.0000,508639697273.2491,69752361.0000,3.5960800000000000e+06,5.3319822999999998e+05,3.6197000000000000e+04,500739680.0000,790011215.0000,1.8599340000000000e+06,1.4453600000000000e+05,7733786687.0000,5.3319822999999998e+05
