Sort ID,Municipality,numbered,PER CAPITA INCOME - 2013 ESTIMATE,Population_Range,PercentOfState
37,"LITCHFIELD",7.5000000000000000e+01,4.4902000000000000e+04,"0 to 10,000",1.1849994721841022e+00
38,"CANTON",2.3000000000000000e+01,4.4830000000000000e+04,"0 to 10,000",1.1830993349519687e+00
39,"STONINGTON",1.3800000000000000e+02,4.4787000000000000e+04,"10,000 to 30,000",1.1819645307716669e+00
40,"BETHANY",8.0000000000000000e+00,4.4641000000000000e+04,"0 to 10,000",1.1781114747176185e+00
41,"TRUMBULL",1.4500000000000000e+02,4.4571000000000000e+04,"30,000 to 70,000",1.1762641190752665e+00
42,"WOODBURY",1.6900000000000000e+02,4.4474000000000000e+04,"0 to 10,000",1.1737042119708645e+00
43,"OLD SAYBROOK",1.0700000000000000e+02,4.4150000000000000e+04,"0 to 10,000",1.1651535944262641e+00
44,"TOLLAND",1.4300000000000000e+02,4.3846000000000000e+04,"10,000 to 30,000",1.1571307927794785e+00
45,"HADDAM",6.2000000000000000e+01,4.3782000000000000e+04,"0 to 10,000",1.1554417819064711e+00
46,"NORWALK",1.0400000000000000e+02,4.3767000000000000e+04,"70,000 & Up",1.1550459199831098e+00
47,"CHESHIRE",2.5000000000000000e+01,4.3722000000000000e+04,"10,000 to 30,000",1.1538583342130264e+00
48,"STAMFORD",1.3600000000000000e+02,4.3647000000000000e+04,"70,000 & Up",1.1518790245962209e+00
49,"HARWINTON",6.7000000000000000e+01,4.3330000000000000e+04,"0 to 10,000",1.1435131426158556e+00
50,"SOUTHBURY",1.3200000000000000e+02,4.3058000000000000e+04,"10,000 to 30,000",1.1363348464055738e+00
51,"BURLINGTON",2.0000000000000000e+01,4.3049000000000000e+04,"0 to 10,000",1.1360973292515570e+00
52,"MIDDLEBURY",8.2000000000000000e+01,4.2903000000000000e+04,"0 to 10,000",1.1322442731975086e+00
53,"OXFORD",1.0900000000000000e+02,4.2719000000000000e+04,"0 to 10,000",1.1273883669376121e+00
54,"MIDDLEFIELD",8.3000000000000000e+01,4.2590000000000000e+04,"0 to 10,000",1.1239839543967065e+00
55,"BETHLEHEM",1.0000000000000000e+01,4.2575000000000000e+04,"0 to 10,000",1.1235880924733452e+00
56,"PORTLAND",1.1400000000000000e+02,4.2569000000000000e+04,"0 to 10,000",1.1234297477040009e+00
57,"BRANFORD",1.4000000000000000e+01,4.2521000000000000e+04,"10,000 to 30,000",1.1221629895492453e+00
58,"KENT",6.9000000000000000e+01,4.2335000000000000e+04,"0 to 10,000",1.1172543016995673e+00
59,"NEW FAIRFIELD",9.2000000000000000e+01,4.2261000000000000e+04,"10,000 to 30,000",1.1153013828776523e+00
60,"ROCKY HILL",1.2000000000000000e+02,4.2229000000000000e+04,"10,000 to 30,000",1.1144568774411485e+00
61,"HEBRON",6.8000000000000000e+01,4.2218000000000000e+04,"0 to 10,000",1.1141665786973505e+00
62,"MARLBOROUGH",8.0000000000000000e+01,4.1729000000000000e+04,"0 to 10,000",1.1012614799957774e+00
63,"BLOOMFIELD",1.1000000000000000e+01,4.1702000000000000e+04,"10,000 to 30,000",1.1005489285337275e+00
64,"SHELTON",1.2700000000000000e+02,4.1679000000000000e+04,"30,000 to 70,000",1.0999419402512403e+00
65,"SOUTH WINDSOR",1.3100000000000000e+02,4.1398000000000000e+04,"10,000 to 30,000",1.0925261268869417e+00
66,"EAST HAMPTON",4.1000000000000000e+01,4.1278000000000000e+04,"10,000 to 30,000",1.0893592315000529e+00
67,"NEW MILFORD",9.6000000000000000e+01,4.1224000000000000e+04,"10,000 to 30,000",1.0879341285759527e+00
68,"NORFOLK",9.9000000000000000e+01,4.1176000000000000e+04,"0 to 10,000",1.0866673704211971e+00
69,"WESTBROOK",1.5700000000000000e+02,4.1130000000000000e+04,"0 to 10,000",1.0854533938562230e+00
70,"CHESTER",2.6000000000000000e+01,4.1055000000000000e+04,"0 to 10,000",1.0834740842394173e+00
71,"SALEM",1.2200000000000000e+02,4.0877000000000000e+04,"0 to 10,000",1.0787765227488653e+00
72,"CORNWALL",3.1000000000000000e+01,4.0852000000000000e+04,"0 to 10,000",1.0781167528765967e+00
73,"DEEP RIVER",3.6000000000000000e+01,4.0835000000000000e+04,"0 to 10,000",1.0776681093634539e+00
74,"COLUMBIA",3.0000000000000000e+01,4.0206000000000000e+04,"0 to 10,000",1.0610682993771772e+00
75,"MILFORD",8.5000000000000000e+01,4.0158000000000000e+04,"30,000 to 70,000",1.0598015412224215e+00
76,"CANAAN",2.1000000000000000e+01,4.0111000000000000e+04,"0 to 10,000",1.0585611738625567e+00
77,"WETHERSFIELD",1.6000000000000000e+02,3.9587000000000000e+04,"10,000 to 30,000",1.0447323973398079e+00
78,"EAST HADDAM",4.0000000000000000e+01,3.9539000000000000e+04,"0 to 10,000",1.0434656391850523e+00
79,"EASTFORD",4.6000000000000000e+01,3.9044000000000000e+04,"0 to 10,000",1.0304021957141349e+00
80,"WATERFORD",1.5300000000000000e+02,3.9042000000000000e+04,"10,000 to 30,000",1.0303494141243534e+00
81,"NORTH HAVEN",1.0200000000000000e+02,3.8975000000000000e+04,"10,000 to 30,000",1.0285812308666737e+00
82,"COVENTRY",3.2000000000000000e+01,3.8946000000000000e+04,"10,000 to 30,000",1.0278158978148422e+00
83,"ELLINGTON",4.8000000000000000e+01,3.8939000000000000e+04,"10,000 to 30,000",1.0276311622506069e+00
84,"BETHEL",9.0000000000000000e+00,3.8900000000000000e+04,"10,000 to 30,000",1.0266019212498680e+00
85,"BERLIN",7.0000000000000000e+00,3.8738000000000000e+04,"10,000 to 30,000",1.0223266124775678e+00
86,"POMFRET",1.1300000000000000e+02,3.8733000000000000e+04,"0 to 10,000",1.0221946585031141e+00
87,"GOSHEN",5.5000000000000000e+01,3.8536000000000000e+04,"0 to 10,000",1.0169956719096380e+00
88,"CROMWELL",3.3000000000000000e+01,3.8463000000000000e+04,"10,000 to 30,000",1.0150691438826138e+00
89,"BARKHAMSTED",5.0000000000000000e+00,3.8415000000000000e+04,"0 to 10,000",1.0138023857278582e+00
90,"SUFFIELD",1.4000000000000000e+02,3.8398000000000000e+04,"10,000 to 30,000",1.0133537422147154e+00
91,"WOODSTOCK",1.7000000000000000e+02,3.8391000000000000e+04,"0 to 10,000",1.0131690066504804e+00
92,"ANDOVER",1.0000000000000000e+00,3.8340000000000000e+04,"0 to 10,000",1.0118230761110525e+00
93,"NORTH BRANFORD",1.0000000000000000e+02,3.8271000000000000e+04,"10,000 to 30,000",1.0100021112635913e+00
94,"LEDYARD",7.3000000000000000e+01,3.8210000000000000e+04,"10,000 to 30,000",1.0083922727752559e+00
95,"EAST LYME",4.4000000000000000e+01,3.8114000000000000e+04,"10,000 to 30,000",1.0058587564657449e+00
96,"SOUTHINGTON",1.3300000000000000e+02,3.8046000000000000e+04,"30,000 to 70,000",1.0040641824131742e+00
97,"PROSPECT",1.1600000000000000e+02,3.7951000000000000e+04,"0 to 10,000",1.0015570568985537e+00
98,"CLINTON",2.7000000000000000e+01,3.7847000000000000e+04,"10,000 to 30,000",9.9881241422991662e-01
99,"NORTH STONINGTON",1.0300000000000000e+02,3.7662000000000000e+04,"0 to 10,000",9.9393011717512936e-01
100,"NEW HARTFORD",9.3000000000000000e+01,3.7461000000000000e+04,"0 to 10,000",9.8862556740209018e-01
101,"MORRIS",8.8000000000000000e+01,3.7454000000000000e+04,"0 to 10,000",9.8844083183785492e-01
102,"ASHFORD",3.0000000000000000e+00,3.7447000000000000e+04,"0 to 10,000",9.8825609627361977e-01
103,"COLEBROOK",2.9000000000000000e+01,3.7227000000000000e+04,"0 to 10,000",9.8245012139765653e-01
104,"WATERTOWN",1.5400000000000000e+02,3.7140000000000000e+04,"10,000 to 30,000",9.8015412224216192e-01
105,"LISBON",7.4000000000000000e+01,3.7021000000000000e+04,"0 to 10,000",9.7701361765016359e-01
106,"FRANKLIN",5.3000000000000000e+01,3.6893000000000000e+04,"0 to 10,000",9.7363559590414861e-01
107,"COLCHESTER",2.8000000000000000e+01,3.6860000000000000e+04,"10,000 to 30,000",9.7276469967275414e-01
108,"EAST GRANBY",3.9000000000000000e+01,3.6769000000000000e+04,"0 to 10,000",9.7036313733769664e-01
109,"NEWINGTON",9.7000000000000000e+01,3.6462000000000000e+04,"10,000 to 30,000",9.6226116330623879e-01
110,"WALLINGFORD",1.4900000000000000e+02,3.6306000000000000e+04,"30,000 to 70,000",9.5814419930328298e-01
111,"WINDSOR",1.6500000000000000e+02,3.5933000000000000e+04,"10,000 to 30,000",9.4830043280903620e-01
112,"LEBANON",7.2000000000000000e+01,3.5917000000000000e+04,"0 to 10,000",9.4787818009078428e-01
113,"WOLCOTT",1.6700000000000000e+02,3.5884000000000000e+04,"10,000 to 30,000",9.4700728385938981e-01
114,"HAMPTON",6.4000000000000000e+01,3.5867000000000000e+04,"0 to 10,000",9.4655864034624726e-01
115,"WINDSOR LOCKS",1.6600000000000000e+02,3.5857000000000000e+04,"10,000 to 30,000",9.4629473239733986e-01
116,"VERNON",1.4700000000000000e+02,3.5361000000000000e+04,"10,000 to 30,000",9.3320489813153173e-01
117,"WILLINGTON",1.6100000000000000e+02,3.4916000000000000e+04,"0 to 10,000",9.2146099440515150e-01
118,"HARTLAND",6.6000000000000000e+01,3.4568000000000000e+04,"0 to 10,000",9.1227699778317328e-01
119,"BEACON FALLS",6.0000000000000000e+00,3.4471000000000000e+04,"0 to 10,000",9.0971709067877127e-01
120,"STRATFORD",1.3900000000000000e+02,3.4215000000000000e+04,"30,000 to 70,000",9.0296104718674131e-01
121,"HAMDEN",6.3000000000000000e+01,3.3888000000000000e+04,"30,000 to 70,000",8.9433125725746865e-01
122,"THOMASTON",1.4100000000000000e+02,3.3870000000000000e+04,"0 to 10,000",8.9385622294943523e-01
123,"CHAPLIN",2.4000000000000000e+01,3.3840000000000000e+04,"0 to 10,000",8.9306449910271302e-01
124,"SOMERS",1.3000000000000000e+02,3.3700000000000000e+04,"0 to 10,000",8.8936978781800913e-01
125,"SEYMOUR",1.2500000000000000e+02,3.3667000000000000e+04,"10,000 to 30,000",8.8849889158661455e-01
126,"UNION",1.4600000000000000e+02,3.3647000000000000e+04,"0 to 10,000",8.8797107568879974e-01
127,"PRESTON",1.1500000000000000e+02,3.3599000000000000e+04,"0 to 10,000",8.8670431753404411e-01
128,"VOLUNTOWN",1.4800000000000000e+02,3.3579000000000000e+04,"0 to 10,000",8.8617650163622930e-01
129,"GROTON",5.9000000000000000e+01,3.3139000000000000e+04,"30,000 to 70,000",8.7456455188430271e-01
130,"MIDDLETOWN",8.4000000000000000e+01,3.2966000000000000e+04,"30,000 to 70,000",8.6999894436820435e-01
131,"MANCHESTER",7.8000000000000000e+01,3.2773000000000000e+04,"30,000 to 70,000",8.6490552095429118e-01
132,"EAST WINDSOR",4.5000000000000000e+01,3.2769000000000000e+04,"0 to 10,000",8.6479995777472818e-01
133,"PLAINVILLE",1.1100000000000000e+02,3.2531000000000000e+04,"10,000 to 30,000",8.5851894859073152e-01
134,"BOZRAH",1.3000000000000000e+01,3.2496000000000000e+04,"0 to 10,000",8.5759527076955555e-01
135,"THOMPSON",1.4200000000000000e+02,3.1898000000000000e+04,"0 to 10,000",8.4181357542489177e-01
136,"CANTERBURY",2.2000000000000000e+01,3.1550000000000000e+04,"0 to 10,000",8.3262957880291355e-01
137,"EAST HAVEN",4.3000000000000000e+01,3.1147000000000000e+04,"10,000 to 30,000",8.2199408846194444e-01
138,"DANBURY",3.4000000000000000e+01,3.0770000000000000e+04,"30,000 to 70,000",8.1204475878813465e-01
139,"BRISTOL",1.7000000000000000e+01,3.0573000000000000e+04,"30,000 to 70,000",8.0684577219465847e-01
140,"PLYMOUTH",1.1200000000000000e+02,3.0527000000000000e+04,"10,000 to 30,000",8.0563179562968434e-01
141,"MONTVILLE",8.7000000000000000e+01,2.9925000000000000e+04,"10,000 to 30,000",7.8974453710545767e-01
142,"SPRAGUE",1.3400000000000000e+02,2.9898000000000000e+04,"0 to 10,000",7.8903198564340760e-01
143,"SCOTLAND",1.2400000000000000e+02,2.9592000000000000e+04,"0 to 10,000",7.8095640240684050e-01
144,"ENFIELD",4.9000000000000000e+01,2.9557000000000000e+04,"30,000 to 70,000",7.8003272458566453e-01
145,"WINCHESTER",1.6300000000000000e+02,2.9382000000000000e+04,"10,000 to 30,000",7.7541433547978467e-01
146,"TORRINGTON",1.4400000000000000e+02,2.8899000000000000e+04,"30,000 to 70,000",7.6266758154755621e-01
147,"NAUGATUCK",8.9000000000000000e+01,2.8820000000000000e+04,"30,000 to 70,000",7.6058270875118761e-01
148,"GRISWOLD",5.8000000000000000e+01,2.8449000000000000e+04,"10,000 to 30,000",7.5079172384672221e-01
149,"STAFFORD",1.3500000000000000e+02,2.8339000000000000e+04,"10,000 to 30,000",7.4788873640874065e-01
150,"DERBY",3.7000000000000000e+01,2.7568000000000000e+04,"10,000 to 30,000",7.2754143354797851e-01
151,"NORWICH",1.0500000000000000e+02,2.7417000000000000e+04,"30,000 to 70,000",7.2355642351947635e-01
152,"KILLINGLY",7.0000000000000000e+01,2.6977000000000000e+04,"10,000 to 30,000",7.1194447376754988e-01
153,"MERIDEN",8.1000000000000000e+01,2.6941000000000000e+04,"30,000 to 70,000",7.1099440515148316e-01
154,"PLAINFIELD",1.1000000000000000e+02,2.6896000000000000e+04,"10,000 to 30,000",7.0980681938139978e-01
155,"WEST HAVEN",1.5600000000000000e+02,2.6602000000000000e+04,"30,000 to 70,000",7.0204792568352159e-01
156,"BROOKLYN",1.9000000000000000e+01,2.6491000000000000e+04,"0 to 10,000",6.9911854745064916e-01
157,"STERLING",1.3700000000000000e+02,2.6472000000000000e+04,"0 to 10,000",6.9861712234772511e-01
158,"EAST HARTFORD",4.2000000000000000e+01,2.5578000000000000e+04,"30,000 to 70,000",6.7502375171540163e-01
159,"NORTH CANAAN",1.0100000000000000e+02,2.5391000000000000e+04,"0 to 10,000",6.7008867307083286e-01
160,"ANSONIA",2.0000000000000000e+00,2.5374000000000000e+04,"10,000 to 30,000",6.6964002955769031e-01
161,"PUTNAM",1.1700000000000000e+02,2.4092000000000000e+04,"0 to 10,000",6.3580703050775889e-01
162,"NEW HAVEN",9.4000000000000000e+01,2.3339000000000000e+04,"70,000 & Up",6.1593476195503005e-01
163,"NEW LONDON",9.5000000000000000e+01,2.1668000000000000e+04,"10,000 to 30,000",5.7183574369260004e-01
164,"WATERBURY",1.5200000000000000e+02,2.1120000000000000e+04,"70,000 & Up",5.5737358809247339e-01
165,"NEW BRITAIN",9.0000000000000000e+01,2.0655000000000000e+04,"70,000 & Up",5.4510186846827824e-01
166,"WINDHAM",1.6400000000000000e+02,2.0297000000000000e+04,"10,000 to 30,000",5.3565396389739262e-01
167,"BRIDGEPORT",1.5000000000000000e+01,2.0132000000000000e+04,"70,000 & Up",5.3129948274042016e-01
168,"MANSFIELD",7.9000000000000000e+01,1.9452000000000000e+04,"10,000 to 30,000",5.1335374221471552e-01
169,"HARTFORD",6.5000000000000000e+01,1.6619000000000000e+04,"70,000 & Up",4.3858862028924311e-01
