Entity,Median Price - 2008 - 2nd Qtr,Median Price - 2008 - 1st Qtr,Median Price - 2007 - 2nd Qtr,Change - 2nd Qtr 2008 vs 1st Qtr 2008,Change - 2nd Qtr 2008 vs 2nd Qtr 2007,Number of Sales - 2008 2nd Qtr,Change - Number of Sales - 2nd Qtr 2008 vs 1st Qtr 2008,Change - Number of Sales - 2nd Qtr 2008 vs 2nd Qtr 2007,Activity Index (4Q Sales per 1,000),PercentUnder400K
"COVENTRY",250.0980,221.5000,210.0000,1.2911060948081277e-01,1.9094285714285730e-01,3.2000000000000000e+01,4.0000000000000000e+00,-7.0000000000000000e+00,8.2077224860623605e+00,8.7500000000000000e-01
"CROMWELL",250.7500,275.0000,282.5000,-8.8181818181818139e-02,-1.1238938053097347e-01,1.8000000000000000e+01,5.0000000000000000e+00,-7.0000000000000000e+00,4.3767507002801098e+00,8.8888888888888895e-01
"DANBURY",320.0000,343.7500,376.8580,-6.9090909090909092e-02,-1.5087380392614724e-01,8.3000000000000000e+01,-5.0000000000000000e+00,-3.6000000000000000e+01,3.0451164452528698e+00,6.9879518072289204e-01
"DARIEN",1487.5000,1225.0000,1295.0000,2.1428571428571419e-01,1.4864864864864868e-01,7.4000000000000000e+01,3.3000000000000000e+01,-5.6000000000000000e+01,1.0256410256410300e+01,1.3513513513513500e-02
"DEEP RIVER",290.5000,270.0000,355.0000,7.5925925925925952e-02,-1.8169014084507040e-01,5.0000000000000000e+00,-6.0000000000000000e+00,-1.1000000000000000e+01,4.7002032520325203e+00,8.0000000000000004e-01
"DERBY",245.0000,212.5000,290.0000,1.5294117647058814e-01,-1.5517241379310343e-01,2.2000000000000000e+01,9.0000000000000000e+00,-5.0000000000000000e+00,3.0617678381256699e+00,9.5454545454545503e-01
"DURHAM",310.0000,315.0000,330.0000,-1.5873015873015928e-02,-6.0606060606060552e-02,1.8000000000000000e+01,3.0000000000000000e+00,-1.0000000000000000e+00,7.0541760722347604e+00,8.3333333333333304e-01
"EAST GRANBY",281.9500,245.0000,399.9000,1.5081632653061217e-01,-2.9494873718429604e-01,1.6000000000000000e+01,5.0000000000000000e+00,3.0000000000000000e+00,7.9403272377285896e+00,9.3750000000000000e-01
"EAST HADDAM",249.0000,276.5000,290.0000,-9.9457504520795714e-02,-1.4137931034482754e-01,2.9000000000000000e+01,9.0000000000000000e+00,-6.0000000000000000e+00,7.3732718894009199e+00,8.2758620689655205e-01
"EAST HAMPTON",287.0000,344.5000,307.2500,-1.6690856313497826e-01,-6.5907241659886040e-02,3.5000000000000000e+01,1.1000000000000000e+01,-7.0000000000000000e+00,6.9578662543486702e+00,8.0000000000000004e-01
"EAST HARTFORD",179.9500,170.5000,190.0000,5.5425219941348969e-02,-5.2894736842105328e-02,9.2000000000000000e+01,7.0000000000000000e+00,-3.0000000000000000e+01,5.1333739627771804e+00,9.8913043478260898e-01
"EAST HAVEN",226.5350,210.0000,231.0000,7.8738095238095163e-02,-1.9329004329004307e-02,6.0000000000000000e+01,2.3000000000000000e+01,-6.0000000000000000e+00,4.9903950555416303e+00,9.5000000000000007e-01
"EAST LYME",320.0000,295.0000,315.0000,8.4745762711864403e-02,1.5873015873015817e-02,5.1000000000000000e+01,2.3000000000000000e+01,-8.0000000000000000e+00,6.1455260570304802e+00,7.4509803921568596e-01
"EAST WINDSOR",250.0000,188.7500,222.1400,3.2450331125827825e-01,1.2541640406950583e-01,1.1000000000000000e+01,7.0000000000000000e+00,-7.0000000000000000e+00,2.6266996291718199e+00,9.0909090909090895e-01
"EASTFORD",164.5000,224.0000,,-2.6562500000000000e-01,,4.0000000000000000e+00,1.0000000000000000e+00,2.0000000000000000e+00,4.1401273885350296e+00,1.0000000000000000e+00
"EASTON",725.0000,912.5000,793.0000,-2.0547945205479456e-01,-8.5750315258511955e-02,1.2000000000000000e+01,0.0000000000000000e+00,-8.0000000000000000e+00,6.2281043207473701e+00,2.5000000000000000e-01
"ELLINGTON",280.0000,308.8500,275.0000,-9.3411040958394143e-02,1.8181818181818077e-02,3.1000000000000000e+01,1.0000000000000000e+01,-1.9000000000000000e+01,5.1152971744072699e+00,8.0645161290322598e-01
"ENFIELD",189.5000,189.0000,204.9000,2.6455026455025621e-03,-7.5158613958028364e-02,1.1400000000000000e+02,4.8000000000000000e+01,-2.5000000000000000e+01,5.9561672352975199e+00,9.8245614035087703e-01
"ESSEX",417.0000,356.5000,402.0000,1.6970546984572232e-01,3.7313432835820892e-02,1.4000000000000000e+01,-1.0000000000000000e+00,-1.2000000000000000e+01,5.7124722310377702e+00,5.0000000000000000e-01
"FAIRFIELD",554.0000,550.0000,660.0000,7.2727272727273196e-03,-1.6060606060606064e-01,1.6000000000000000e+02,4.3000000000000000e+01,-1.0600000000000000e+02,7.8727281222258600e+00,1.8750000000000000e-01
"FARMINGTON",320.0000,372.0750,375.0000,-1.3995834173217758e-01,-1.4666666666666661e-01,5.8000000000000000e+01,1.8000000000000000e+01,3.0000000000000000e+00,5.3936411809235398e+00,6.2068965517241403e-01
"FRANKLIN",315.0000,212.9500,230.9500,4.7922047428973946e-01,3.6393158692357663e-01,3.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,4.9537648612945802e+00,6.6666666666666696e-01
"GLASTONBURY",392.5000,365.0000,363.2500,7.5342465753424737e-02,8.0523055746730909e-02,9.2000000000000000e+01,3.3000000000000000e+01,-2.3000000000000000e+01,6.9977426636568900e+00,5.4347826086956497e-01
"GOSHEN",316.5000,362.5000,350.0000,-1.2689655172413794e-01,-9.5714285714285752e-02,1.2000000000000000e+01,2.0000000000000000e+00,0.0000000000000000e+00,6.6421707179197300e+00,8.3333333333333304e-01
"GRANBY",315.0000,367.0000,351.5000,-1.4168937329700271e-01,-1.0384068278805125e-01,2.5000000000000000e+01,9.0000000000000000e+00,-1.5000000000000000e+01,7.8364364836200799e+00,8.0000000000000004e-01
"GREENWICH",1862.5000,1785.0000,2000.0000,4.3417366946778779e-02,-6.8750000000000006e-02,1.2400000000000000e+02,3.0000000000000000e+01,-7.9000000000000000e+01,5.1815552699228800e+00,3.2258064516128997e-02
"GRISWOLD",201.5000,194.9500,231.0000,3.3598358553475371e-02,-1.2770562770562766e-01,4.0000000000000000e+01,1.6000000000000000e+01,7.0000000000000000e+00,6.5856646926689804e+00,9.7499999999999998e-01
"GROTON",251.2500,250.5000,264.0000,2.9940119760478723e-03,-4.8295454545454586e-02,4.6000000000000000e+01,4.0000000000000000e+00,-4.4000000000000000e+01,3.3651942763418399e+00,7.8260869565217395e-01
"GUILFORD",377.7500,375.0000,419.0000,7.3333333333334139e-03,-9.8448687350835340e-02,5.8000000000000000e+01,2.7000000000000000e+01,-1.1000000000000000e+01,6.7909380842406204e+00,5.6896551724137900e-01
"HADDAM",295.8430,313.5000,375.0000,-5.6322169059011107e-02,-2.1108533333333324e-01,2.5000000000000000e+01,9.0000000000000000e+00,1.0000000000000000e+01,7.4414186193793501e+00,8.0000000000000004e-01
"HAMDEN",260.0000,247.0000,265.0000,5.2631578947368363e-02,-1.8867924528301883e-02,1.4100000000000000e+02,4.3000000000000000e+01,-3.3000000000000000e+01,5.7990503004580400e+00,9.2198581560283699e-01
"HAMPTON",132.5000,,357.4500,,-6.2931878584417400e-01,4.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00,3.5629453681710199e+00,1.0000000000000000e+00
"HARTFORD",161.5000,156.0000,168.0000,3.5256410256410353e-02,-3.8690476190476164e-02,6.8000000000000000e+01,1.4000000000000000e+01,-3.1000000000000000e+01,1.4926389077967299e+00,9.8529411764705899e-01
"HARTLAND",291.0000,,275.6250,,5.5782312925169997e-02,4.0000000000000000e+00,2.0000000000000000e+00,-1.0000000000000000e+00,4.6992481203007497e+00,7.5000000000000000e-01
"HARWINTON",177.0000,202.9630,315.0000,-1.2791986716790738e-01,-4.3809523809523809e-01,7.0000000000000000e+00,2.0000000000000000e+00,-2.0000000000000000e+00,3.7878787878787898e+00,1.0000000000000000e+00
"HEBRON",289.1500,217.5000,242.5000,3.2942528735632171e-01,1.9237113402061845e-01,2.0000000000000000e+01,6.0000000000000000e+00,5.0000000000000000e+00,7.0629782224838102e+00,9.0000000000000002e-01
"KENT",407.5000,410.0000,352.5000,-6.0975609756097615e-03,1.5602836879432624e-01,8.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,4.5307443365695796e+00,5.0000000000000000e-01
"KILLINGLY",182.0000,180.0000,185.5000,1.1111111111111072e-02,-1.8867924528301883e-02,5.2000000000000000e+01,1.3000000000000000e+01,2.1000000000000000e+01,6.5348525469168903e+00,9.8076923076923095e-01
"KILLINGWORTH",368.0000,388.6350,572.5000,-5.3096092734828293e-02,-3.5720524017467248e-01,1.7000000000000000e+01,1.0000000000000000e+00,-3.0000000000000000e+00,8.5679314565483509e+00,5.2941176470588203e-01
"LEBANON",252.2500,210.0000,265.5000,2.0119047619047614e-01,-4.9905838041431227e-02,1.1000000000000000e+01,-2.0000000000000000e+00,-9.0000000000000000e+00,6.6214470284237699e+00,9.0909090909090895e-01
"LEDYARD",250.0000,278.0000,282.0000,-1.0071942446043169e-01,-1.1347517730496459e-01,2.3000000000000000e+01,-8.0000000000000000e+00,-5.3000000000000000e+01,6.3057652711050096e+00,8.6956521739130399e-01
"LISBON",260.0000,195.0000,237.5000,3.3333333333333326e-01,9.4736842105263230e-02,9.0000000000000000e+00,0.0000000000000000e+00,-3.0000000000000000e+00,5.2584134615384599e+00,1.0000000000000000e+00
"LITCHFIELD",325.7500,310.0000,365.0000,5.0806451612903203e-02,-1.0753424657534250e-01,1.6000000000000000e+01,2.0000000000000000e+00,-1.0000000000000000e+00,4.4631306597671401e+00,6.8750000000000000e-01
"LYME",371.2500,,577.5000,,-3.5714285714285710e-01,6.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,3.3206831119544602e+00,5.0000000000000000e-01
"MADISON",455.0000,367.0000,505.0000,2.3978201634877383e-01,-9.9009900990098987e-02,5.2000000000000000e+01,1.4000000000000000e+01,-2.7000000000000000e+01,6.9290103281474700e+00,3.4615384615384598e-01
"MANCHESTER",200.0000,203.5000,221.0000,-1.7199017199017175e-02,-9.5022624434389136e-02,1.4100000000000000e+02,6.3000000000000000e+01,-2.3000000000000000e+01,5.1129932477264699e+00,9.3617021276595702e-01
"MANSFIELD",269.2500,225.5000,252.0000,1.9401330376940140e-01,6.8452380952380931e-02,3.2000000000000000e+01,9.0000000000000000e+00,-6.0000000000000000e+00,5.2313712146988802e+00,7.8125000000000000e-01
"MARLBOROUGH",306.0000,367.5000,260.0000,-1.6734693877551021e-01,1.7692307692307696e-01,1.0000000000000000e+01,0.0000000000000000e+00,-1.3000000000000000e+01,5.2128583840138996e+00,7.0000000000000007e-01
"MERIDEN",190.0000,177.9500,206.5000,6.7715650463613386e-02,-7.9903147699757815e-02,1.2300000000000000e+02,2.1000000000000000e+01,-4.5000000000000000e+01,5.1507587463845601e+00,9.8373983739837401e-01
"MIDDLEBURY",420.0000,310.0000,360.9000,3.5483870967741926e-01,1.6375727348295932e-01,1.5000000000000000e+01,6.0000000000000000e+00,-1.0000000000000000e+01,4.7743055555555598e+00,4.6666666666666701e-01
"MIDDLEFIELD",281.6000,265.0000,261.5000,6.2641509433962295e-02,7.6864244741873922e-02,1.0000000000000000e+01,-3.0000000000000000e+00,2.0000000000000000e+00,5.8430717863105199e+00,1.0000000000000000e+00
"MIDDLETOWN",225.4500,244.5000,252.5000,-7.7914110429447847e-02,-1.0712871287128722e-01,7.0000000000000000e+01,1.6000000000000000e+01,-4.4000000000000000e+01,3.9814200398141999e+00,9.4285714285714295e-01
"MILFORD",330.0000,298.0000,355.0000,1.0738255033557054e-01,-7.0422535211267623e-02,1.1400000000000000e+02,4.1000000000000000e+01,-4.5000000000000000e+01,5.0609859393528698e+00,7.0175438596491202e-01
"MONROE",469.9000,380.0000,465.0000,2.3657894736842100e-01,1.0537634408602115e-02,3.3000000000000000e+01,1.2000000000000000e+01,-1.4000000000000000e+01,5.7128114403656198e+00,3.9393939393939398e-01
"MONTVILLE",228.0000,223.7400,255.0000,1.9039957093054394e-02,-1.0588235294117643e-01,2.5000000000000000e+01,0.0000000000000000e+00,-4.5000000000000000e+01,5.4726715002788602e+00,1.0000000000000000e+00
"MORRIS",350.0000,,299.9500,,1.6686114352392067e-01,4.0000000000000000e+00,2.0000000000000000e+00,-4.0000000000000000e+00,4.4642857142857100e+00,7.5000000000000000e-01
"NAUGATUCK",217.0000,227.0000,239.5000,-4.4052863436123357e-02,-9.3945720250521947e-02,7.3000000000000000e+01,1.6000000000000000e+01,-1.9000000000000000e+01,5.7621689194468297e+00,9.8630136986301398e-01
"NEW BRITAIN",149.9000,147.7080,171.0000,1.4840089907114162e-02,-1.2339181286549705e-01,9.9000000000000000e+01,2.1000000000000000e+01,-4.6000000000000000e+01,3.2140905730723501e+00,1.0000000000000000e+00
"NEW CANAAN",1645.0000,1600.0000,1470.5000,2.8125000000000001e-02,1.1866712002720159e-01,6.1000000000000000e+01,2.1000000000000000e+01,-3.7000000000000000e+01,8.8961763885012495e+00,1.6393442622950800e-02
"NEW FAIRFIELD",400.0000,375.0000,396.9500,6.6666666666666652e-02,7.6835873535709975e-03,2.7000000000000000e+01,-4.0000000000000000e+00,-2.9000000000000000e+01,6.6442073741343801e+00,4.8148148148148101e-01
"NEW HARTFORD",320.7500,264.5000,249.5000,2.1266540642722109e-01,2.8557114228456904e-01,1.2000000000000000e+01,-1.0000000000000000e+00,-1.0000000000000000e+01,6.0859642449600599e+00,6.6666666666666696e-01
"NEW HAVEN",205.5000,170.0000,227.5000,2.0882352941176463e-01,-9.6703296703296693e-02,1.0700000000000000e+02,4.2000000000000000e+01,-2.5000000000000000e+01,1.8808007107347400e+00,9.2523364485981296e-01
"NEW LONDON",167.0000,184.0000,227.5000,-9.2391304347826053e-02,-2.6593406593406599e-01,5.8000000000000000e+01,3.0000000000000000e+01,-2.0000000000000000e+00,3.4070833683856301e+00,9.4827586206896597e-01
"NEW MILFORD",320.0000,322.5000,355.0000,-7.7519379844961378e-03,-9.8591549295774628e-02,7.1000000000000000e+01,7.0000000000000000e+00,-3.7000000000000000e+01,6.1581771795548503e+00,7.8873239436619702e-01
"NEWINGTON",233.0000,228.0000,252.0000,2.1929824561403466e-02,-7.5396825396825351e-02,9.8000000000000000e+01,4.1000000000000000e+01,1.0000000000000000e+00,5.9739747634069396e+00,9.8979591836734704e-01
"NEWTOWN",480.0000,387.5000,423.0000,2.3870967741935489e-01,1.3475177304964547e-01,7.5000000000000000e+01,2.8000000000000000e+01,-2.2000000000000000e+01,8.1892872385830096e+00,2.8000000000000003e-01
"NORFOLK",482.0000,168.0000,,1.8690476190476191e+00,,9.0000000000000000e+00,5.0000000000000000e+00,7.0000000000000000e+00,7.2706935123042502e+00,2.2222222222222199e-01
"NORTH BRANFORD",315.0000,292.5000,310.0000,7.6923076923076872e-02,1.6129032258064502e-02,2.5000000000000000e+01,5.0000000000000000e+00,-6.0000000000000000e+00,4.7204399633363900e+00,8.8000000000000000e-01
"NORTH CANAAN",195.0000,289.0000,200.0000,-3.2525951557093424e-01,-2.5000000000000001e-02,9.0000000000000000e+00,1.0000000000000000e+00,2.0000000000000000e+00,4.8723118279569899e+00,1.0000000000000000e+00
"NORTH HAVEN",282.5000,285.0000,295.0000,-8.7719298245614308e-03,-4.2372881355932202e-02,6.8000000000000000e+01,3.3000000000000000e+01,1.0000000000000000e+00,6.2179557107014300e+00,8.5294117647058798e-01
"NORTH STONINGTON",316.2000,270.5000,357.4500,1.6894639556377067e-01,-1.1540075535039862e-01,6.0000000000000000e+00,-4.0000000000000000e+00,-1.4000000000000000e+01,4.8336330935251803e+00,6.6666666666666696e-01
"NORWALK",525.0000,491.5000,540.0000,6.8158697863682560e-02,-2.7777777777777790e-02,1.3200000000000000e+02,5.2000000000000000e+01,-7.0000000000000000e+01,4.0165809033733604e+00,1.0606060606060599e-01
"NORWICH",193.1250,195.0000,209.9000,-9.6153846153845812e-03,-7.9919009051929502e-02,6.4000000000000000e+01,-5.0000000000000000e+00,-3.3000000000000000e+01,4.0974309533261497e+00,9.6875000000000000e-01
"OLD LYME",400.0000,300.0000,422.5000,3.3333333333333326e-01,-5.3254437869822535e-02,1.7000000000000000e+01,8.0000000000000000e+00,-2.5000000000000000e+01,5.3258806159038201e+00,4.7058823529411797e-01
"OLD SAYBROOK",355.0000,396.2000,378.0000,-1.0398788490661282e-01,-6.0846560846560815e-02,3.5000000000000000e+01,7.0000000000000000e+00,-1.1000000000000000e+01,6.2759617121184803e+00,6.2857142857142900e-01
"ORANGE",390.0000,370.5000,413.7500,5.2631578947368363e-02,-5.7401812688821718e-02,3.7000000000000000e+01,1.7000000000000000e+01,-7.0000000000000000e+00,5.8680892337536399e+00,6.2162162162162204e-01
"OXFORD",352.5000,379.0000,415.0000,-6.9920844327176823e-02,-1.5060240963855420e-01,2.2000000000000000e+01,-4.0000000000000000e+00,-7.0000000000000000e+00,5.8060109289617499e+00,6.3636363636363602e-01
"PLAINFIELD",206.5000,181.0000,209.9000,1.4088397790055240e-01,-1.6198189614102021e-02,3.5000000000000000e+01,9.0000000000000000e+00,-4.0000000000000000e+00,5.8207705192629797e+00,1.0000000000000000e+00
"PLAINVILLE",200.0000,170.4500,198.2000,1.7336462305661482e-01,9.0817356205852295e-03,3.7000000000000000e+01,1.7000000000000000e+01,-3.0000000000000000e+00,4.5725898640924703e+00,1.0000000000000000e+00
"PLYMOUTH",206.5000,188.5000,191.0000,9.5490716180371304e-02,8.1151832460732987e-02,3.1000000000000000e+01,1.1000000000000000e+01,-5.0000000000000000e+00,5.6630971993410197e+00,1.0000000000000000e+00
"POMFRET",220.0000,285.0000,220.0000,-2.2807017543859653e-01,0.0000000000000000e+00,9.0000000000000000e+00,2.0000000000000000e+00,4.0000000000000000e+00,4.7112462006079001e+00,8.8888888888888895e-01
"PORTLAND",249.0000,236.2500,262.5000,5.3968253968253999e-02,-5.1428571428571379e-02,2.1000000000000000e+01,-3.0000000000000000e+00,-1.6000000000000000e+01,6.5588385124809001e+00,1.0000000000000000e+00
"PRESTON",292.5000,222.4500,327.0000,3.1490222521915046e-01,-1.0550458715596334e-01,5.0000000000000000e+00,1.0000000000000000e+00,-5.0000000000000000e+00,4.3478260869565197e+00,1.0000000000000000e+00
"PROSPECT",261.5120,285.0000,315.0000,-8.2414035087719273e-02,-1.6980317460317462e-01,2.5000000000000000e+01,9.0000000000000000e+00,-8.0000000000000000e+00,6.8264563106796103e+00,8.0000000000000004e-01
"PUTNAM",189.9500,198.0000,217.5000,-4.0656565656565724e-02,-1.2666666666666671e-01,1.8000000000000000e+01,7.0000000000000000e+00,-8.0000000000000000e+00,3.8052669726987198e+00,1.0000000000000000e+00
"REDDING",636.2500,665.0000,829.5000,-4.3233082706766957e-02,-2.3297166968053040e-01,2.4000000000000000e+01,3.0000000000000000e+00,-5.0000000000000000e+00,7.4705704799275603e+00,8.3333333333333301e-02
"RIDGEFIELD",661.5000,835.0000,770.0000,-2.0778443113772460e-01,-1.4090909090909087e-01,6.5000000000000000e+01,2.0000000000000000e+01,-3.7000000000000000e+01,7.1506550218340603e+00,1.0769230769230800e-01
"ROCKY HILL",248.0000,265.0000,286.5000,-6.4150943396226401e-02,-1.3438045375218155e-01,2.6000000000000000e+01,7.0000000000000000e+00,-1.0000000000000000e+00,3.1242631454845600e+00,8.0769230769230804e-01
"ROXBURY",425.0000,632.5000,892.5000,-3.2806324110671936e-01,-5.2380952380952384e-01,3.0000000000000000e+00,-5.0000000000000000e+00,-5.0000000000000000e+00,3.6133694670279999e+00,0.0000000000000000e+00
"SALEM",330.0000,390.0000,330.0000,-1.5384615384615385e-01,0.0000000000000000e+00,7.0000000000000000e+00,-4.0000000000000000e+00,-7.0000000000000000e+00,5.7692307692307701e+00,7.1428571428571397e-01
"SALISBURY",427.5000,581.2500,465.0000,-2.6451612903225807e-01,-8.0645161290322620e-02,1.2000000000000000e+01,4.0000000000000000e+00,-3.0000000000000000e+00,3.4274193548387100e+00,4.1666666666666702e-01
"SCOTLAND",,182.4500,276.5000,,,2.0000000000000000e+00,-4.0000000000000000e+00,-2.0000000000000000e+00,6.5891472868217100e+00,1.0000000000000000e+00
"SEYMOUR",295.0000,240.0000,258.0000,2.2916666666666674e-01,1.4341085271317833e-01,3.3000000000000000e+01,6.0000000000000000e+00,4.0000000000000000e+00,5.6607962113363897e+00,7.8787878787878796e-01
"SHARON",356.5000,430.0000,287.5000,-1.7093023255813955e-01,2.3999999999999999e-01,6.0000000000000000e+00,-1.0000000000000000e+00,-6.0000000000000000e+00,4.4352454169130704e+00,5.0000000000000000e-01
